"SegNum","frac_depletion","WellNum","time_days","dist_wellToStream_m","Tr_bulk_m2d","S_bulk","lmda_m2d"
124,0.067,131,3543,1586.702,17.262,0.28,49.42
125,0.011,131,3543,2225.364,13.328,0.272,45.48
272,0.016,131,3543,3566.732,26.415,0.27,38.433
276,0.802,131,3543,339.081,47.383,0.276,54.082
277,0.011,131,3543,4806.029,19.263,0.279,53.74
71,0.018,131,18143,4289.523,16.751,0.27,115.287
73,0.017,131,18143,4525.02,10.539,0.271,142.881
119,0.016,131,18143,3053.329,22.511,0.28,42.163
120,0.035,131,18143,1666.967,43.016,0.285,50.101
121,0.03,131,18143,1632.491,20.202,0.276,52.437
123,0.022,131,18143,1551.087,11.681,0.272,54.572
124,0.062,131,18143,1586.702,17.262,0.28,49.42
125,0.012,131,18143,2225.364,13.328,0.272,45.48
172,0.022,131,18143,3033.422,16.184,0.28,33.938
272,0.015,131,18143,3566.732,26.415,0.27,38.433
276,0.75,131,18143,339.081,47.383,0.276,54.082
120,0.131,132,258,1862.152,43.712,0.27,50.101
181,0.031,132,258,4708.757,48.569,0.271,51.554
272,0.111,132,258,2588.422,60.966,0.27,38.433
274,0.038,132,258,2790.444,67.413,0.27,32.046
276,0.648,132,258,1333.896,94.621,0.272,54.082
277,0.04,132,258,5000.758,56.583,0.272,53.74
71,0.015,132,3543,3672.234,52.045,0.27,115.287
73,0.018,132,3543,3542.209,62.39,0.27,142.881
119,0.029,132,3543,3205.745,42.264,0.271,42.163
120,0.095,132,3543,1862.152,43.712,0.27,50.101
121,0.059,132,3543,1888.574,37.321,0.27,52.437
123,0.031,132,3543,2352.121,51.791,0.271,54.572
124,0.08,132,3543,2427.513,58.661,0.271,49.42
125,0.018,132,3543,3217.836,56.902,0.271,45.48
172,0.023,132,3543,3205.534,77.35,0.271,33.938
181,0.023,132,3543,4708.757,48.569,0.271,51.554
272,0.081,132,3543,2588.422,60.966,0.27,38.433
274,0.028,132,3543,2790.444,67.413,0.27,32.046
276,0.472,132,3543,1333.896,94.621,0.272,54.082
277,0.029,132,3543,5000.758,56.583,0.272,53.74
70,0.016,132,18143,5997.564,53.301,0.27,149.343
71,0.051,132,18143,3672.234,52.045,0.27,115.287
73,0.059,132,18143,3542.209,62.39,0.27,142.881
74,0.051,132,18143,3552.793,63.556,0.27,154.666
116,0.013,132,18143,5446.426,55.049,0.27,50.819
119,0.035,132,18143,3205.745,42.264,0.271,42.163
120,0.072,132,18143,1862.152,43.712,0.27,50.101
121,0.044,132,18143,1888.574,37.321,0.27,52.437
123,0.023,132,18143,2352.121,51.791,0.271,54.572
124,0.06,132,18143,2427.513,58.661,0.271,49.42
125,0.014,132,18143,3217.836,56.902,0.271,45.48
126,0.014,132,18143,3893.419,60.333,0.272,44.197
172,0.04,132,18143,3205.534,77.35,0.271,33.938
180,0.013,132,18143,4713.791,45.914,0.27,39.012
181,0.017,132,18143,4708.757,48.569,0.271,51.554
272,0.061,132,18143,2588.422,60.966,0.27,38.433
274,0.021,132,18143,2790.444,67.413,0.27,32.046
276,0.355,132,18143,1333.896,94.621,0.272,54.082
277,0.022,132,18143,5000.758,56.583,0.272,53.74
296,0.018,132,18143,4876.836,86.338,0.278,41.433
120,0.114,133,258,2464.368,18.41,0.27,50.101
181,0.048,133,258,4131.464,20.601,0.273,51.554
272,0.317,133,258,1636.196,23.852,0.27,38.433
274,0.073,133,258,2208.184,30.401,0.27,32.046
276,0.401,133,258,2331.057,22.615,0.272,54.082
277,0.048,133,258,5369.09,19.061,0.275,53.74
120,0.114,133,3543,2464.368,18.41,0.27,50.101
181,0.048,133,3543,4131.464,20.601,0.273,51.554
272,0.317,133,3543,1636.196,23.852,0.27,38.433
274,0.073,133,3543,2208.184,30.401,0.27,32.046
276,0.401,133,3543,2331.057,22.615,0.272,54.082
277,0.048,133,3543,5369.09,19.061,0.275,53.74
71,0.067,133,18143,3242.392,9.999,0.27,115.287
72,0.012,133,18143,3035.845,17.644,0.27,120.509
73,0.12,133,18143,2542.524,25.685,0.27,142.881
74,0.086,133,18143,2552.824,27.753,0.27,154.666
119,0.037,133,18143,3566.295,22.091,0.27,42.163
120,0.06,133,18143,2464.368,18.41,0.27,50.101
121,0.031,133,18143,2522.959,12.35,0.271,52.437
123,0.016,133,18143,3208.913,11.994,0.272,54.572
124,0.041,133,18143,3356.787,13.732,0.274,49.42
125,0.011,133,18143,4213.869,13.311,0.271,45.48
172,0.029,133,18143,3641.566,35.049,0.271,33.938
180,0.021,133,18143,4130.759,9.873,0.27,39.012
181,0.025,133,18143,4131.464,20.601,0.273,51.554
272,0.168,133,18143,1636.196,23.852,0.27,38.433
274,0.039,133,18143,2208.184,30.401,0.27,32.046
276,0.212,133,18143,2331.057,22.615,0.272,54.082
277,0.025,133,18143,5369.09,19.061,0.275,53.74
73,0.213,134,258,1543.249,86.897,0.27,142.881
120,0.036,134,258,3262.262,67.56,0.27,50.101
181,0.027,134,258,3734.406,115.564,0.275,51.554
272,0.56,134,258,772.233,10.929,0.274,38.433
274,0.045,134,258,1991.377,9.735,0.27,32.046
276,0.119,134,258,3323.816,24.828,0.272,54.082
71,0.043,134,3543,2924.254,83.577,0.27,115.287
72,0.011,134,3543,2567.895,79.605,0.27,120.509
73,0.164,134,3543,1543.249,86.897,0.27,142.881
74,0.117,134,3543,1552.895,85.342,0.27,154.666
119,0.016,134,3543,4096.493,69.114,0.27,42.163
120,0.028,134,3543,3262.262,67.56,0.27,50.101
121,0.013,134,3543,3341.247,64.581,0.27,52.437
124,0.012,134,3543,4317.78,62.412,0.27,49.42
180,0.019,134,3543,3728.64,80.031,0.271,39.012
181,0.02,134,3543,3734.406,115.564,0.275,51.554
272,0.431,134,3543,772.233,10.929,0.274,38.433
274,0.034,134,3543,1991.377,9.735,0.27,32.046
276,0.092,134,3543,3323.816,24.828,0.272,54.082
70,0.013,134,18143,5842.175,85.858,0.27,149.343
71,0.05,134,18143,2924.254,83.577,0.27,115.287
73,0.15,134,18143,1543.249,86.897,0.27,142.881
74,0.118,134,18143,1552.895,85.342,0.27,154.666
119,0.019,134,18143,4096.493,69.114,0.27,42.163
120,0.025,134,18143,3262.262,67.56,0.27,50.101
121,0.012,134,18143,3341.247,64.581,0.27,52.437
124,0.017,134,18143,4317.78,62.412,0.27,49.42
172,0.019,134,18143,4271.599,67.658,0.27,33.938
179,0.012,134,18143,4102.074,77.528,0.27,34.17
180,0.018,134,18143,3728.64,80.031,0.271,39.012
181,0.019,134,18143,3734.406,115.564,0.275,51.554
272,0.396,134,18143,772.233,10.929,0.274,38.433
274,0.032,134,18143,1991.377,9.735,0.27,32.046
276,0.084,134,18143,3323.816,24.828,0.272,54.082
277,0.015,134,18143,5886.142,46.773,0.274,53.74
73,0.241,135,258,451.502,16.621,0.27,142.881
74,0.703,135,258,187.122,29.115,0.277,154.666
272,0.057,135,258,465.708,30.696,0.275,38.433
73,0.232,135,3543,451.502,16.621,0.27,142.881
74,0.677,135,3543,187.122,29.115,0.277,154.666
272,0.091,135,3543,465.708,30.696,0.275,38.433
73,0.232,135,18143,451.502,16.621,0.27,142.881
74,0.677,135,18143,187.122,29.115,0.277,154.666
272,0.091,135,18143,465.708,30.696,0.275,38.433
58,0.024,136,258,3417.342,17.292,0.272,71.611
59,0.026,136,258,3409.31,17.235,0.297,61.837
73,0.216,136,258,1162.916,62.932,0.27,142.881
74,0.734,136,258,542.87,73.843,0.27,154.666
58,0.022,136,3543,3417.342,17.292,0.272,71.611
59,0.024,136,3543,3409.31,17.235,0.297,61.837
73,0.197,136,3543,1162.916,62.932,0.27,142.881
74,0.671,136,3543,542.87,73.843,0.27,154.666
179,0.012,136,3543,3424.15,15.604,0.272,34.17
180,0.012,136,3543,3289.056,12.03,0.278,39.012
272,0.062,136,3543,1465.648,13.35,0.274,38.433
56,0.014,136,18143,4339.497,29.722,0.27,73.998
58,0.021,136,18143,3417.342,17.292,0.272,71.611
59,0.022,136,18143,3409.31,17.235,0.297,61.837
71,0.02,136,18143,3724.697,84.4,0.27,115.287
73,0.185,136,18143,1162.916,62.932,0.27,142.881
74,0.63,136,18143,542.87,73.843,0.27,154.666
179,0.014,136,18143,3424.15,15.604,0.272,34.17
180,0.014,136,18143,3289.056,12.03,0.278,39.012
272,0.059,136,18143,1465.648,13.35,0.274,38.433
276,0.021,136,18143,6314.21,18.285,0.279,54.082
58,0.074,137,258,2567.038,11.154,0.28,71.611
59,0.095,137,258,2541.489,20.523,0.29,61.837
73,0.196,137,258,1915.529,28.173,0.27,142.881
74,0.634,137,258,1067.361,17.07,0.27,154.666
58,0.067,137,3543,2567.038,11.154,0.28,71.611
59,0.086,137,3543,2541.489,20.523,0.29,61.837
73,0.176,137,3543,1915.529,28.173,0.27,142.881
74,0.57,137,3543,1067.361,17.07,0.27,154.666
179,0.029,137,3543,3684.735,59.606,0.271,34.17
180,0.013,137,3543,3685.613,59.669,0.274,39.012
272,0.06,137,3543,2465.637,53.625,0.271,38.433
54,0.018,137,18143,6075.95,13.916,0.27,56.832
56,0.028,137,18143,4000.648,10.319,0.272,73.998
58,0.057,137,18143,2567.038,11.154,0.28,71.611
59,0.073,137,18143,2541.489,20.523,0.29,61.837
71,0.029,137,18143,4432.539,42.617,0.271,115.287
73,0.15,137,18143,1915.529,28.173,0.27,142.881
74,0.487,137,18143,1067.361,17.07,0.27,154.666
76,0.012,137,18143,3983.439,30.031,0.271,96.195
77,0.011,137,18143,4617.199,33.648,0.271,94.471
179,0.025,137,18143,3684.735,59.606,0.271,34.17
180,0.02,137,18143,3685.613,59.669,0.274,39.012
181,0.015,137,18143,4631.733,70.021,0.279,51.554
272,0.051,137,18143,2465.637,53.625,0.271,38.433
274,0.012,137,18143,4328.378,77.914,0.271,32.046
303,0.012,137,18143,5228.376,23.018,0.273,51.015
58,0.146,138,258,1871.136,51.366,0.27,71.611
59,0.275,138,258,1682.411,75.542,0.27,61.837
60,0.023,138,258,2926.605,85.347,0.27,59.585
73,0.142,138,258,2824.867,16.642,0.27,142.881
74,0.414,138,258,1788.946,18.178,0.271,154.666
58,0.146,138,3543,1871.136,51.366,0.27,71.611
59,0.275,138,3543,1682.411,75.542,0.27,61.837
60,0.023,138,3543,2926.605,85.347,0.27,59.585
73,0.142,138,3543,2824.867,16.642,0.27,142.881
74,0.414,138,3543,1788.946,18.178,0.271,154.666
46,0.019,138,18143,6289.313,41.2,0.27,73.003
48,0.012,138,18143,6012.82,47.662,0.27,53.462
54,0.017,138,18143,6379.044,21.515,0.27,56.832
56,0.036,138,18143,3896.041,40.943,0.27,73.998
58,0.107,138,18143,1871.136,51.366,0.27,71.611
59,0.203,138,18143,1682.411,75.542,0.27,61.837
60,0.017,138,18143,2926.605,85.347,0.27,59.585
71,0.03,138,18143,5236.548,22.057,0.271,115.287
73,0.105,138,18143,2824.867,16.642,0.27,142.881
74,0.304,138,18143,1788.946,18.178,0.271,154.666
76,0.015,138,18143,4151.984,17.479,0.272,96.195
77,0.015,138,18143,4618.378,16.205,0.272,94.471
179,0.027,138,18143,4038.378,25.309,0.274,34.17
180,0.02,138,18143,4281.123,13.546,0.273,39.012
181,0.016,138,18143,5322.569,13.738,0.28,51.554
272,0.039,138,18143,3465.632,27.658,0.271,38.433
303,0.021,138,18143,4370.762,38.046,0.27,51.015
147,0.047,139,258,3936.236,58.738,0.271,35.375
155,0.221,139,258,2336.55,33.702,0.27,51.933
191,0.577,139,258,1438.843,30.565,0.27,44.028
295,0.156,139,258,1839.787,40.505,0.27,38.247
147,0.026,139,3543,3936.236,58.738,0.271,35.375
152,0.165,139,3543,2516.627,43.758,0.27,50.263
153,0.146,139,3543,2581.36,38.213,0.27,50.614
154,0.04,139,3543,2341.346,36.287,0.27,53.792
155,0.124,139,3543,2336.55,33.702,0.27,51.933
191,0.324,139,3543,1438.843,30.565,0.27,44.028
293,0.016,139,3543,3162.184,37.505,0.27,36.912
294,0.045,139,3543,2622.649,49.432,0.27,37.163
295,0.087,139,3543,1839.787,40.505,0.27,38.247
334,0.016,139,3543,3240.5,26.275,0.27,51.264
335,0.01,139,3543,3252.551,32.262,0.271,59.16
127,0.013,139,18143,5387.284,40.186,0.27,45.035
128,0.014,139,18143,4889.368,39.363,0.27,44.174
129,0.035,139,18143,4846.319,37.976,0.27,47.164
131,0.016,139,18143,6200.914,47.822,0.27,45.422
144,0.015,139,18143,6225.53,68.58,0.271,35.578
146,0.021,139,18143,4767.491,70.732,0.271,35.624
147,0.016,139,18143,3936.236,58.738,0.271,35.375
150,0.017,139,18143,4552.123,48.417,0.27,55.158
151,0.042,139,18143,4139.828,47.815,0.27,51.187
152,0.132,139,18143,2516.627,43.758,0.27,50.263
153,0.092,139,18143,2581.36,38.213,0.27,50.614
154,0.024,139,18143,2341.346,36.287,0.27,53.792
155,0.073,139,18143,2336.55,33.702,0.27,51.933
189,0.025,139,18143,3636.896,42.389,0.272,43.922
191,0.192,139,18143,1438.843,30.565,0.27,44.028
205,0.012,139,18143,6948.799,56.778,0.27,37.451
206,0.017,139,18143,6233.149,67.042,0.271,34.307
292,0.016,139,18143,3957.998,36.028,0.27,38.473
293,0.026,139,18143,3162.184,37.505,0.27,36.912
294,0.027,139,18143,2622.649,49.432,0.27,37.163
295,0.052,139,18143,1839.787,40.505,0.27,38.247
296,0.027,139,18143,5294.881,31.113,0.27,41.433
335,0.098,139,18143,3252.551,32.262,0.271,59.16
147,0.039,140,258,4155.366,43.334,0.271,35.375
155,0.173,140,258,2683.691,14.17,0.27,51.933
191,0.272,140,258,2313.515,31.234,0.27,44.028
295,0.516,140,258,841.29,43.149,0.27,38.247
147,0.029,140,3543,4155.366,43.334,0.271,35.375
154,0.034,140,3543,2709.395,16.023,0.27,53.792
155,0.127,140,3543,2683.691,14.17,0.27,51.933
191,0.2,140,3543,2313.515,31.234,0.27,44.028
293,0.105,140,3543,2176.326,51.255,0.27,36.912
294,0.128,140,3543,1622.767,58.254,0.27,37.163
295,0.378,140,3543,841.29,43.149,0.27,38.247
126,0.012,140,18143,5480.894,23.044,0.27,44.197
127,0.019,140,18143,4398.441,16.155,0.27,45.035
128,0.021,140,18143,3892.243,15.377,0.27,44.174
129,0.052,140,18143,3849.931,12.304,0.273,47.164
131,0.02,140,18143,5370.74,23.642,0.27,45.422
146,0.019,140,18143,4965.412,48.698,0.272,35.624
147,0.014,140,18143,4155.366,43.334,0.271,35.375
150,0.011,140,18143,5548.476,33.438,0.27,55.158
151,0.028,140,18143,5104.593,30.56,0.27,51.187
152,0.082,140,18143,3333.253,24.664,0.27,50.263
153,0.064,140,18143,3114.731,15.371,0.27,50.614
154,0.018,140,18143,2709.395,16.023,0.27,53.792
155,0.062,140,18143,2683.691,14.17,0.27,51.933
189,0.019,140,18143,4318.533,22.745,0.274,43.922
191,0.097,140,18143,2313.515,31.234,0.27,44.028
292,0.026,140,18143,2958.855,52.018,0.27,38.473
293,0.051,140,18143,2176.326,51.255,0.27,36.912
294,0.063,140,18143,1622.767,58.254,0.27,37.163
295,0.184,140,18143,841.29,43.149,0.27,38.247
296,0.036,140,18143,4587.345,42.371,0.27,41.433
335,0.103,140,18143,3302.157,10.656,0.272,59.16
293,0.013,141,258,1213.828,27.154,0.272,36.912
294,0.027,141,258,623.262,36.675,0.272,37.163
295,0.96,141,258,84.093,2222.703,0.277,38.247
293,0.013,141,3543,1213.828,27.154,0.272,36.912
294,0.027,141,3543,623.262,36.675,0.272,37.163
295,0.96,141,3543,84.093,2222.703,0.277,38.247
293,0.013,141,18143,1213.828,27.154,0.272,36.912
294,0.027,141,18143,623.262,36.675,0.272,37.163
295,0.96,141,18143,84.093,2222.703,0.277,38.247
292,0.045,142,258,965.903,60.372,0.27,38.473
293,0.256,142,258,458.655,92.035,0.271,36.912
294,0.535,142,258,256.498,91.323,0.27,37.163
295,0.146,142,258,397.671,83.752,0.272,38.247
296,0.018,142,258,3613.814,47.168,0.27,41.433
127,0.013,142,3543,2448.1,42.625,0.27,45.035
128,0.02,142,3543,1904.876,43.239,0.27,44.174
129,0.041,142,3543,1868.769,33.106,0.272,47.164
292,0.042,142,3543,965.903,60.372,0.27,38.473
293,0.237,142,3543,458.655,92.035,0.271,36.912
294,0.495,142,3543,256.498,91.323,0.27,37.163
295,0.135,142,3543,397.671,83.752,0.272,38.247
296,0.017,142,3543,3613.814,47.168,0.27,41.433
127,0.012,142,18143,2448.1,42.625,0.27,45.035
128,0.019,142,18143,1904.876,43.239,0.27,44.174
129,0.04,142,18143,1868.769,33.106,0.272,47.164
276,0.014,142,18143,6114.345,41.791,0.27,54.082
292,0.04,142,18143,965.903,60.372,0.27,38.473
293,0.229,142,18143,458.655,92.035,0.271,36.912
294,0.478,142,18143,256.498,91.323,0.27,37.163
295,0.13,142,18143,397.671,83.752,0.272,38.247
296,0.017,142,18143,3613.814,47.168,0.27,41.433
335,0.021,142,18143,4112.418,30.527,0.271,59.16
128,0.034,143,258,905.437,10.695,0.271,44.174
129,0.052,143,258,906.625,10.932,0.278,47.164
292,0.516,143,258,131.287,23.37,0.27,38.473
293,0.38,143,258,149.568,42.354,0.271,36.912
294,0.018,143,258,989.362,47.75,0.273,37.163
127,0.011,143,3543,1522.054,12.75,0.273,45.035
128,0.033,143,3543,905.437,10.695,0.271,44.174
129,0.051,143,3543,906.625,10.932,0.278,47.164
292,0.511,143,3543,131.287,23.37,0.27,38.473
293,0.376,143,3543,149.568,42.354,0.271,36.912
294,0.018,143,3543,989.362,47.75,0.273,37.163
127,0.012,143,18143,1522.054,12.75,0.273,45.035
128,0.033,143,18143,905.437,10.695,0.271,44.174
129,0.051,143,18143,906.625,10.932,0.278,47.164
292,0.51,143,18143,131.287,23.37,0.27,38.473
293,0.376,143,18143,149.568,42.354,0.271,36.912
294,0.018,143,18143,989.362,47.75,0.273,37.163
124,0.064,144,258,1936.767,61.934,0.27,49.42
125,0.058,144,258,1581.026,59.833,0.27,45.48
126,0.092,144,258,1583.782,54.131,0.27,44.197
127,0.18,144,258,973.294,44.871,0.27,45.035
128,0.211,144,258,867.309,49.116,0.27,44.174
129,0.265,144,258,1060.208,40.666,0.271,47.164
130,0.01,144,258,2815.47,32.575,0.27,51.774
276,0.119,144,258,3128.062,53.997,0.27,54.082
124,0.052,144,3543,1936.767,61.934,0.27,49.42
125,0.047,144,3543,1581.026,59.833,0.27,45.48
126,0.075,144,3543,1583.782,54.131,0.27,44.197
127,0.147,144,3543,973.294,44.871,0.27,45.035
128,0.172,144,3543,867.309,49.116,0.27,44.174
129,0.216,144,3543,1060.208,40.666,0.271,47.164
131,0.015,144,3543,3192.516,25.523,0.27,45.422
276,0.097,144,3543,3128.062,53.997,0.27,54.082
292,0.071,144,3543,1111.709,54.938,0.271,38.473
293,0.029,144,3543,2067.012,71.588,0.271,36.912
294,0.012,144,3543,2920.764,54.88,0.271,37.163
296,0.066,144,3543,1782.55,49.923,0.271,41.433
124,0.049,144,18143,1936.767,61.934,0.27,49.42
125,0.044,144,18143,1581.026,59.833,0.27,45.48
126,0.07,144,18143,1583.782,54.131,0.27,44.197
127,0.137,144,18143,973.294,44.871,0.27,45.035
128,0.161,144,18143,867.309,49.116,0.27,44.174
129,0.202,144,18143,1060.208,40.666,0.271,47.164
131,0.024,144,18143,3192.516,25.523,0.27,45.422
172,0.019,144,18143,5350.64,78.477,0.27,33.938
276,0.091,144,18143,3128.062,53.997,0.27,54.082
277,0.014,144,18143,5175.838,44.862,0.27,53.74
292,0.067,144,18143,1111.709,54.938,0.271,38.473
293,0.027,144,18143,2067.012,71.588,0.271,36.912
294,0.011,144,18143,2920.764,54.88,0.271,37.163
296,0.062,144,18143,1782.55,49.923,0.271,41.433
335,0.023,144,18143,6182.309,35.814,0.271,59.16
124,0.156,145,258,1056.47,28.299,0.27,49.42
125,0.17,145,258,998.316,24.368,0.27,45.48
126,0.123,145,258,1136.134,23.008,0.271,44.197
127,0.091,145,258,1734.172,15.671,0.271,45.035
128,0.062,145,258,1763.814,14.946,0.271,44.174
129,0.119,145,258,2048.471,10.04,0.272,47.164
131,0.03,145,258,3528.51,14.259,0.273,45.422
276,0.226,145,258,2141.174,38.352,0.27,54.082
277,0.024,145,258,4552.455,28.352,0.27,53.74
123,0.01,145,3543,2827.79,35.281,0.27,54.572
124,0.143,145,3543,1056.47,28.299,0.27,49.42
125,0.156,145,3543,998.316,24.368,0.27,45.48
126,0.113,145,3543,1136.134,23.008,0.271,44.197
127,0.084,145,3543,1734.172,15.671,0.271,45.035
128,0.057,145,3543,1763.814,14.946,0.271,44.174
129,0.109,145,3543,2048.471,10.04,0.272,47.164
131,0.028,145,3543,3528.51,14.259,0.273,45.422
276,0.207,145,3543,2141.174,38.352,0.27,54.082
277,0.022,145,3543,4552.455,28.352,0.27,53.74
292,0.03,145,3543,2111.172,16.428,0.271,38.473
296,0.042,145,3543,1951.377,31.118,0.274,41.433
119,0.013,145,18143,5056.417,54.361,0.271,42.163
120,0.016,145,18143,4102.111,44.02,0.27,50.101
121,0.013,145,18143,3574.354,63.505,0.272,52.437
123,0.012,145,18143,2827.79,35.281,0.27,54.572
124,0.128,145,18143,1056.47,28.299,0.27,49.42
125,0.139,145,18143,998.316,24.368,0.27,45.48
126,0.101,145,18143,1136.134,23.008,0.271,44.197
127,0.075,145,18143,1734.172,15.671,0.271,45.035
128,0.051,145,18143,1763.814,14.946,0.271,44.174
129,0.098,145,18143,2048.471,10.04,0.272,47.164
131,0.025,145,18143,3528.51,14.259,0.273,45.422
172,0.025,145,18143,4814.374,12.018,0.272,33.938
276,0.185,145,18143,2141.174,38.352,0.27,54.082
277,0.019,145,18143,4552.455,28.352,0.27,53.74
292,0.027,145,18143,2111.172,16.428,0.271,38.473
293,0.016,145,18143,3065.554,13.502,0.274,36.912
296,0.058,145,18143,1951.377,31.118,0.274,41.433
124,0.265,146,258,693.681,58.527,0.27,49.42
125,0.152,146,258,701.778,63.459,0.27,45.48
126,0.061,146,258,1439.873,58.941,0.271,44.197
128,0.022,146,258,2731.755,49.429,0.27,44.174
129,0.051,146,258,3044.068,42.951,0.27,47.164
131,0.02,146,258,4087.616,33.471,0.27,45.422
276,0.407,146,258,1173.998,22.333,0.27,54.082
277,0.023,146,258,4081.715,33.413,0.27,53.74
121,0.016,146,3543,3070.395,93.826,0.271,52.437
123,0.016,146,3543,2279.374,70.997,0.27,54.572
124,0.239,146,3543,693.681,58.527,0.27,49.42
125,0.137,146,3543,701.778,63.459,0.27,45.48
126,0.055,146,3543,1439.873,58.941,0.271,44.197
127,0.032,146,3543,2513.054,50.399,0.27,45.035
128,0.02,146,3543,2731.755,49.429,0.27,44.174
129,0.046,146,3543,3044.068,42.951,0.27,47.164
131,0.018,146,3543,4087.616,33.471,0.27,45.422
276,0.367,146,3543,1173.998,22.333,0.27,54.082
277,0.021,146,3543,4081.715,33.413,0.27,53.74
292,0.011,146,3543,3110.98,11.485,0.271,38.473
296,0.023,146,3543,2537.372,21.058,0.276,41.433
119,0.012,146,18143,4530.048,78.039,0.27,42.163
120,0.018,146,18143,3403.851,75.077,0.27,50.101
121,0.014,146,18143,3070.395,93.826,0.271,52.437
123,0.015,146,18143,2279.374,70.997,0.27,54.572
124,0.221,146,18143,693.681,58.527,0.27,49.42
125,0.127,146,18143,701.778,63.459,0.27,45.48
126,0.051,146,18143,1439.873,58.941,0.271,44.197
127,0.03,146,18143,2513.054,50.399,0.27,45.035
128,0.018,146,18143,2731.755,49.429,0.27,44.174
129,0.043,146,18143,3044.068,42.951,0.27,47.164
131,0.017,146,18143,4087.616,33.471,0.27,45.422
172,0.022,146,18143,4378.536,84.761,0.271,33.938
272,0.011,146,18143,5519.503,10.833,0.27,38.433
276,0.34,146,18143,1173.998,22.333,0.27,54.082
277,0.019,146,18143,4081.715,33.413,0.27,53.74
292,0.011,146,18143,3110.98,11.485,0.271,38.473
