"SegNum","stream_elev_m","stream_dtb_m","stream_width_m","WellNum","well_elev_m","well_screenTopDepth_m","well_screenBotDepth_m","well_wte_m","well_dtb_m","dist_wellToStream_m","mu_well_m","mf_well_m","mu_stream_m","mf_stream_m","Tr_well_m2d","Tr_stream_m2d","Tr_bulk_m2d","S_well","S_stream","S_bulk","lmda_m2d"
68,9.185,11.808,57.176,6,7.52,0.746,35.046,6.774,10.505,5868.224,9.759,26.953,11.808,24.904,3801.482,4597.588,15.207,0.291,0.296,0.272,188.27
70,12.417,9.542,36.652,6,224.798,211.6,245.9,13.197,10.789,6278.03,0,34.3,9.542,23.978,9.371,3716.448,12.886,0.27,0.293,0.27,149.343
116,13.172,11.567,15.119,6,212.85,146.907,181.207,65.942,9.65,6290.991,0,52.771,11.567,6.903,14.418,4499.254,15.013,0.27,0.32,0.27,50.819
132,1.82,17.73,12.521,6,114.349,89.612,123.912,24.736,14.146,7883.596,0,34.3,17.73,0,9.371,6893.585,11.144,0.27,0.35,0.273,27.457
133,1.519,15.508,12.514,6,138.22,110.903,145.203,27.317,12.525,7946.268,0,34.3,15.508,0,9.371,6029.693,11.661,0.27,0.35,0.274,31.374
190,17.615,17.941,9.869,6,265.161,188.447,222.747,76.714,6.781,6102.751,0,59.099,17.941,6.858,16.147,6977.151,18.628,0.27,0.328,0.272,21.387
200,14.394,12.587,9.904,6,86.694,12.951,47.251,73.742,10.168,6290.141,0,59.349,12.587,12.461,16.215,4897.42,17.003,0.27,0.31,0.271,30.591
201,34.289,13.572,9.817,6,134.106,71.993,106.293,62.113,9.177,5900.695,0,34.3,13.572,0,9.371,5276.936,10.306,0.27,0.35,0.274,28.123
211,65.09,11.428,10.039,6,139.612,46.665,80.965,92.948,5.614,3924.578,0,34.3,11.428,0,9.371,4443.345,12.835,0.27,0.35,0.283,34.152
212,63.233,11.525,9.787,6,399.068,278.781,313.081,120.286,6.506,5248.688,0,57.053,11.525,11.229,15.588,4483.815,19.943,0.27,0.311,0.279,33.018
213,71.681,12.321,9.909,6,378.654,260.725,295.025,117.929,8.85,5248.688,0,46.249,12.321,0,12.636,4790.292,16.193,0.27,0.35,0.282,31.269
214,44.856,10.504,9.863,6,200.559,81.415,115.715,119.145,9.246,2767.28,0,74.289,10.504,29.485,20.297,4092.173,21.422,0.27,0.291,0.271,36.507
298,11.055,11.931,9.913,6,281.48,109.093,143.393,172.387,3.463,4161.901,0,161.333,11.931,115.101,44.079,4670.335,44.079,0.27,0.278,0.27,32.302
299,31.59,11.825,9.849,6,405.871,220.805,255.105,185.066,3.696,4951.989,0,153.476,11.825,107.351,41.933,4627.05,65.431,0.27,0.278,0.274,32.383
305,27.846,15.896,9.86,6,254.947,116.609,150.909,138.338,8.686,6698.115,0,110.492,15.896,60.296,30.189,6196.888,30.763,0.27,0.287,0.27,24.115
336,36.736,14.543,10.345,6,304.361,178.331,212.631,126.029,6.734,2546.465,0,89.294,14.543,40.45,24.397,5665.46,29.76,0.27,0.291,0.274,27.656
50,3.566,19.629,11.321,7,567.494,321.927,356.227,245.567,4.091,5949.623,0,242.001,19.629,188.072,66.12,7683.05,70.271,0.27,0.278,0.27,22.424
51,38.146,10.24,11.283,7,547.744,306.497,340.797,241.247,4.784,4749.322,0,203.101,10.24,158.561,55.492,4024.723,60.758,0.27,0.275,0.271,42.84
52,79.963,9.249,10.998,7,708.645,473.693,507.993,234.952,4.433,6159.627,0,154.989,9.249,111.439,42.346,3626.626,49.213,0.27,0.276,0.273,46.229
53,92.471,8.893,10.88,7,650.71,425.954,460.254,224.756,4.065,7075.921,0,132.285,8.893,89.092,36.143,3482.087,41.675,0.27,0.277,0.274,47.564
61,3.023,11.485,63.074,7,86.798,0,34.3,102.862,12.327,895.331,12.327,71.448,11.485,37.991,4812.319,4475.559,3085.64,0.282,0.289,0.278,213.532
62,1.577,17.772,63.451,7,158.726,49.216,83.516,109.51,9.628,3820.908,0,107.933,17.772,55.862,29.49,6924.869,58.23,0.27,0.289,0.273,138.816
63,4.161,11.25,61.706,7,233.692,103.811,138.111,129.882,7.271,284.21,0,125.72,11.25,80.17,34.349,4395.977,3303.049,0.27,0.28,0.276,213.254
64,4.706,12.207,61.244,7,335.391,191.479,225.779,143.913,5.748,163.226,0,139.206,12.207,92.699,38.034,4771.319,3134.013,0.27,0.279,0.275,195.068
65,6.095,12.271,60.267,7,465.271,309.777,344.077,155.494,5.129,1422.676,0,149.399,12.271,102.828,40.819,4799.199,107.614,0.27,0.279,0.273,190.946
66,6.88,11.583,59.295,7,400.876,236.484,270.784,164.392,4.637,1879.852,0,157.512,11.583,111.628,43.035,4533.975,95.187,0.27,0.278,0.272,199.032
67,7.214,11.519,57.928,7,394.541,223.425,257.725,171.117,4.429,3313.858,0,163.903,11.519,118.084,44.782,4510.765,84.134,0.27,0.277,0.272,195.528
68,9.185,11.808,57.176,7,444.488,267.569,301.869,176.92,5.248,5056.704,0,167.734,11.808,121.627,45.829,4624.014,88.255,0.27,0.277,0.272,188.27
70,12.417,9.542,36.652,7,210.815,36.621,70.921,174.194,5.104,5674.186,0,161.776,9.542,117.934,44.201,3742.118,62.189,0.27,0.276,0.271,149.343
116,13.172,11.567,15.119,7,129.961,0,34.3,159.046,15.187,5673.76,15.187,101.602,11.567,70.922,5932.548,4516.745,45.003,0.28,0.281,0.272,50.819
136,2.396,11.862,12.407,7,333.437,109.886,144.186,223.551,3.483,7451.966,0,221.154,11.862,174.992,60.424,4659.854,64.126,0.27,0.275,0.27,40.667
137,4.277,11.61,12.354,7,511.593,290.286,324.586,221.307,5.559,7152.675,0,217.03,11.61,171.12,59.297,4560.631,63.522,0.27,0.275,0.27,41.373
139,5.256,11.789,11.913,7,428.976,211.716,246.016,217.261,6.252,7152.675,0,212.005,11.789,165.916,57.924,4628.719,62.054,0.27,0.275,0.27,39.291
190,17.615,17.941,9.869,7,480.23,211.478,245.778,268.752,3.218,5915.51,0,251.137,17.941,198.896,68.616,7029.62,72.46,0.27,0.277,0.27,21.387
200,14.394,12.587,9.904,7,190.244,13.908,48.208,176.336,12.763,5377.439,0,161.942,12.587,115.054,44.246,4925.45,47.614,0.27,0.278,0.27,30.591
201,34.289,13.572,9.817,7,289.521,87.558,121.858,201.963,12.066,4885.478,0,167.674,13.572,119.802,45.812,5309.669,51.469,0.27,0.278,0.271,28.123
204,43.525,11.126,10.106,7,247.441,38.827,73.127,208.615,9.981,7420.874,0,165.09,11.126,119.664,45.106,4358.541,50.056,0.27,0.277,0.271,35.316
205,62.771,10.403,10.021,7,272.572,58.867,93.167,213.705,6.818,7344.349,0,150.934,10.403,106.231,41.238,4073.864,47.2,0.27,0.277,0.272,37.451
211,65.09,11.428,10.039,7,651.687,337.067,371.367,314.621,6.961,2585.36,0,249.53,11.428,203.802,68.177,4499.028,90.679,0.27,0.274,0.273,34.152
212,63.233,11.525,9.787,7,748.381,436.336,470.636,312.046,6.728,3834.582,0,248.812,11.525,202.988,67.981,4536.208,85.806,0.27,0.274,0.272,33.018
213,71.681,12.321,9.909,7,664.057,355.055,389.355,309.002,5.927,3834.582,0,237.322,12.321,190.701,64.841,4842.395,82.529,0.27,0.275,0.273,31.269
214,44.856,10.504,9.863,7,581.94,276.932,311.232,305.008,4.783,1879.852,0,260.152,10.504,215.348,71.079,4142.955,276.113,0.27,0.274,0.279,36.507
297,68.628,10.148,9.808,7,445.981,192.489,226.789,253.492,5.621,7318.207,0,184.865,10.148,140.417,50.509,3983.869,64.633,0.27,0.275,0.273,37.576
298,11.055,11.931,9.913,7,672.024,418.123,452.423,253.902,9.789,3313.858,0,242.847,11.931,196.616,66.351,4692.606,125.317,0.27,0.275,0.272,32.302
299,31.59,11.825,9.849,7,632.137,378.087,412.387,254.05,11.217,3990.956,0,222.459,11.825,176.334,60.781,4645.898,124.807,0.27,0.275,0.275,32.383
336,36.736,14.543,10.345,7,256.945,0.397,34.697,256.549,8.796,1491.279,8.399,211.414,14.543,170.97,3323.411,5701.12,76.706,0.273,0.276,0.272,27.656
37,6.637,17.965,11.454,8,181.256,123.572,157.872,57.683,8.917,7197.698,0,51.046,17.965,0,13.947,6984.719,14.833,0.27,0.35,0.271,24.789
38,20.595,12.927,11.266,8,197.521,109.109,143.409,88.412,6.917,7123.029,0,67.816,12.927,20.589,18.529,5031.831,19.329,0.27,0.301,0.271,33.882
50,3.566,19.629,11.321,8,265.161,188.447,222.747,76.714,6.781,4996.028,0,73.148,19.629,19.219,19.986,7636.916,20.958,0.27,0.31,0.271,22.424
51,38.146,10.24,11.283,8,394.102,287.728,322.028,106.374,6.367,3750.219,0,68.228,10.24,23.688,18.641,3987.872,19.348,0.27,0.294,0.27,42.84
52,79.963,9.249,10.998,8,318.872,206.964,241.264,111.908,9.694,5291.53,0,34.3,9.249,0,9.371,3596.179,9.761,0.27,0.35,0.271,46.229
53,92.471,8.893,10.88,8,202.765,89.492,123.792,113.273,9.648,6258.134,0,34.3,8.893,4.605,9.371,3459.003,9.526,0.27,0.323,0.27,47.564
54,115.884,7.378,10.784,8,205.017,91.431,125.731,113.586,9.215,7037.613,0,36.598,7.378,29.22,9.999,2876.369,10.791,0.27,0.286,0.273,56.832
61,3.023,11.485,63.074,8,279.727,220.505,254.805,59.222,8.819,1345.043,0,56.198,11.485,10.414,15.355,4468.025,17.901,0.27,0.312,0.272,213.532
62,1.577,17.772,63.451,8,151.45,94.028,128.328,57.422,9.816,4329.137,0,55.845,17.772,3.773,15.258,6910.637,16.03,0.27,0.336,0.27,138.816
63,4.161,11.25,61.706,8,155.251,94.131,128.431,61.121,10.282,995.852,0,56.959,11.25,11.409,15.562,4377.19,19.41,0.27,0.31,0.272,213.254
64,4.706,12.207,61.244,8,131.494,72.041,106.341,59.453,10.235,929.521,0,54.747,12.207,8.24,14.958,4748.243,16.613,0.27,0.318,0.272,195.068
65,6.095,12.271,60.267,8,72.27,18.654,52.954,53.617,9.814,1771.061,0,47.522,12.271,0.951,12.984,4771.364,19.395,0.27,0.344,0.275,190.946
66,6.88,11.583,59.295,8,90.004,50.521,84.821,39.483,8.432,1878.459,0,34.3,11.583,0,9.371,4503.476,9.956,0.27,0.35,0.272,199.032
67,7.214,11.519,57.928,8,204.222,139.301,173.601,64.921,6.604,3161.904,0,57.707,11.519,11.888,15.767,4481.75,15.767,0.27,0.309,0.27,195.528
68,9.185,11.808,57.176,8,139.612,46.665,80.965,92.948,5.614,4871.318,0,83.763,11.808,37.655,22.886,4601.071,26.2,0.27,0.289,0.271,188.27
70,12.417,9.542,36.652,8,399.068,278.781,313.081,120.286,6.506,5312.671,0,107.869,9.542,64.027,29.472,3727.39,30.128,0.27,0.28,0.27,149.343
116,13.172,11.567,15.119,8,210.374,120.775,155.075,89.6,6.973,5322.16,0,76.428,11.567,30.561,20.882,4505.717,22.946,0.27,0.292,0.271,50.819
117,16.901,13.883,14.973,8,122.08,39.098,73.398,82.982,8.451,7755.323,0,66.081,13.883,17.898,18.055,5402.563,25.212,0.27,0.305,0.274,41.932
190,17.615,17.941,9.869,8,207.874,56.101,90.401,151.773,8.228,6669.579,0,134.158,17.941,81.918,36.655,6997.659,41.115,0.27,0.284,0.271,21.387
200,14.394,12.587,9.904,8,209.627,96.745,131.045,112.882,7.831,6363.721,0,98.489,12.587,51.601,26.909,4908.113,28.654,0.27,0.286,0.271,30.591
201,34.289,13.572,9.817,8,109.764,8.035,42.335,101.728,10.94,5882.768,2.904,64.535,13.572,19.567,1146.796,5282.283,20.878,0.273,0.303,0.273,28.123
211,65.09,11.428,10.039,8,294.061,180.606,214.906,113.455,6.804,3533.694,0,48.365,11.428,2.636,13.214,4444.065,17.799,0.27,0.335,0.284,34.152
212,63.233,11.525,9.787,8,228.84,100.281,134.581,128.558,5.365,4604.845,0,65.325,11.525,19.5,17.848,4486.076,21.797,0.27,0.3,0.278,33.018
213,71.681,12.321,9.909,8,444.67,296.663,330.963,148.007,4.282,4604.845,0,76.326,12.321,29.705,20.854,4798.408,26.123,0.27,0.293,0.278,31.269
214,44.856,10.504,9.863,8,188.462,27.322,61.622,161.141,3.846,1767.304,0,116.285,10.504,71.481,31.772,4103.647,34.41,0.27,0.28,0.271,36.507
297,68.628,10.148,9.808,8,473.874,333.748,368.048,140.127,5.025,7697.475,0,71.499,10.148,27.051,19.535,3952.895,24.843,0.27,0.292,0.278,37.576
298,11.055,11.931,9.913,8,197.814,59.062,93.362,138.753,5.28,3161.904,0,127.698,11.931,81.467,34.89,4661.145,34.89,0.27,0.28,0.27,32.302
299,31.59,11.825,9.849,8,294.158,134.368,168.668,159.791,4.524,3955.27,0,128.201,11.825,82.075,35.027,4620.144,55.159,0.27,0.28,0.275,32.383
305,27.846,15.896,9.86,8,560.226,353.249,387.549,206.977,4.74,6589.631,0,179.131,15.896,128.935,48.942,6215.641,49.773,0.27,0.279,0.27,24.115
336,36.736,14.543,10.345,8,244.08,42.109,76.409,201.971,5.245,2480.414,0,165.235,14.543,116.392,45.146,5686.208,56.353,0.27,0.279,0.273,27.656
37,6.637,17.965,11.454,9,264.803,64.842,99.142,199.961,5.817,6198.091,0,193.324,17.965,141.059,52.82,7023.259,56.612,0.27,0.279,0.27,24.789
38,20.595,12.927,11.266,9,366.759,149.926,184.226,216.833,4.148,6123.032,0,196.238,12.927,149.01,53.616,5066.918,56.242,0.27,0.276,0.27,33.882
50,3.566,19.629,11.321,9,480.23,211.478,245.778,268.752,3.218,4061.876,0,265.186,19.629,211.257,72.454,7689.385,74.499,0.27,0.277,0.27,22.424
51,38.146,10.24,11.283,9,450.499,188.895,223.195,261.603,2.931,2751.327,0,223.458,10.24,178.917,61.053,4030.284,63.959,0.27,0.274,0.27,42.84
52,79.963,9.249,10.998,9,637.278,379.691,413.991,257.587,3.921,4478.793,0,177.624,9.249,134.074,48.53,3632.811,52.028,0.27,0.275,0.27,46.229
53,92.471,8.893,10.88,9,562.288,310.231,344.531,252.057,4.638,5500.895,0,159.586,8.893,116.392,43.602,3489.546,45.176,0.27,0.276,0.27,47.564
54,115.884,7.378,10.784,9,521.591,276.27,310.57,245.321,4.827,6333.1,0,129.437,7.378,87.759,35.365,2892.363,39.127,0.27,0.276,0.271,56.832
61,3.023,11.485,63.074,9,246.517,38.436,72.736,208.081,12.285,2194.69,0,205.058,11.485,159.273,56.026,4508.696,58.926,0.27,0.275,0.27,213.532
62,1.577,17.772,63.451,9,372.657,159.026,193.326,213.631,12.441,4988.338,0,212.054,17.772,159.982,57.937,6953.317,59.172,0.27,0.278,0.27,138.816
63,4.161,11.25,61.706,9,247.441,38.827,73.127,208.615,9.981,1944.114,0,204.453,11.25,158.903,55.861,4417.488,59.521,0.27,0.275,0.27,213.254
64,4.706,12.207,61.244,9,272.572,58.867,93.167,213.705,6.818,1863.26,0,208.999,12.207,162.492,57.103,4790.387,60.851,0.27,0.276,0.27,195.068
65,6.095,12.271,60.267,9,414.193,182.875,217.175,231.319,4.712,2339.301,0,225.224,12.271,178.653,61.536,4819.916,64.292,0.27,0.275,0.27,190.946
66,6.88,11.583,59.295,9,441.591,198.022,232.322,243.569,4.164,2350.186,0,236.689,11.583,190.806,64.668,4555.608,67.562,0.27,0.275,0.27,199.032
67,7.214,11.519,57.928,9,775.616,458.179,492.479,317.437,7.083,3318.677,0,310.223,11.519,264.404,84.759,4550.743,84.759,0.27,0.273,0.27,195.528
68,9.185,11.808,57.176,9,651.687,337.067,371.367,314.621,6.961,4887.66,0,305.436,11.808,259.328,83.451,4661.637,98.848,0.27,0.273,0.27,188.27
70,12.417,9.542,36.652,9,748.381,436.336,470.636,312.046,6.728,5119.711,0,299.628,9.542,255.786,81.865,3779.782,81.865,0.27,0.273,0.27,149.343
71,20.319,12.149,36.023,9,664.057,355.055,389.355,309.002,5.927,7494.2,0,288.683,12.149,242.234,78.874,4789.557,88.325,0.27,0.274,0.27,115.287
116,13.172,11.567,15.119,9,263.72,33.305,67.605,230.415,9.491,5143.853,0,217.243,11.567,171.376,59.355,4544.191,60.887,0.27,0.275,0.27,50.819
117,16.901,13.883,14.973,9,294.988,58.468,92.768,236.52,6.157,7597.829,0,219.619,13.883,171.436,60.005,5444.513,77.932,0.27,0.276,0.271,41.932
190,17.615,17.941,9.869,9,571.244,307.983,342.283,263.261,6.079,7481.53,0,245.646,17.941,193.405,67.116,7028.12,74.582,0.27,0.277,0.271,21.387
200,14.394,12.587,9.904,9,392.866,116.48,150.78,276.386,6.92,7353.709,0,261.992,12.587,215.105,71.582,4952.786,75.653,0.27,0.274,0.27,30.591
201,34.289,13.572,9.817,9,438.123,159.357,193.657,278.766,6.202,6880.845,0,244.478,13.572,196.606,66.796,5330.653,75.893,0.27,0.275,0.271,28.123
211,65.09,11.428,10.039,9,536.594,271.222,305.522,265.372,8.896,4504.431,0,200.281,11.428,154.553,54.721,4485.572,69.663,0.27,0.276,0.273,34.152
212,63.233,11.525,9.787,9,326.802,63.194,97.494,263.607,7.619,5450.245,0,200.374,11.525,154.55,54.746,4522.974,71.716,0.27,0.276,0.273,33.018
213,71.681,12.321,9.909,9,267.132,11.159,45.459,255.973,7.667,5450.245,0,184.292,12.321,137.672,50.353,4827.907,66.142,0.27,0.277,0.274,31.269
214,44.856,10.504,9.863,9,432.094,159.808,194.108,272.286,6.698,1978.872,0,227.431,10.504,182.626,62.139,4134.015,65.656,0.27,0.274,0.27,36.507
298,11.055,11.931,9.913,9,220.956,165.306,199.606,55.65,10.273,3318.677,0,44.595,11.931,0,12.184,4638.886,12.184,0.27,0.35,0.27,32.302
299,31.59,11.825,9.849,9,211.006,165.571,199.871,45.435,11.412,4166.605,0,34.3,11.825,8.63,9.371,4600.077,11.63,0.27,0.316,0.281,32.383
305,27.846,15.896,9.86,9,87.45,36.319,70.619,51.131,11.547,5590.293,0,34.3,15.896,0,9.371,6180.413,9.594,0.27,0.35,0.27,24.115
336,36.736,14.543,10.345,9,299.003,258.432,292.732,40.571,10.395,3473.962,0,34.3,14.543,15.921,9.371,5658.758,10.613,0.27,0.308,0.277,27.656
51,38.146,10.24,11.283,10,321.187,169.625,203.925,151.562,7.041,5748.981,0,113.416,10.24,68.876,30.988,4000.219,33.422,0.27,0.28,0.271,42.84
52,79.963,9.249,10.998,10,320.271,172.919,207.219,147.352,7.223,6724.517,0,67.389,9.249,23.839,18.412,3602.692,21.402,0.27,0.292,0.275,46.229
61,3.023,11.485,63.074,10,90.471,2.373,36.673,88.099,13.938,2138.684,11.566,73.51,11.485,39.291,4516.753,4475.914,25.674,0.281,0.288,0.271,213.532
62,1.577,17.772,63.451,10,69.741,0,34.3,71.201,14.242,4519.205,14.242,53.922,17.772,16.092,5552.108,6914.003,21.082,0.287,0.312,0.271,138.816
63,4.161,11.25,61.706,10,48.297,0,34.3,59.394,12.213,1585.961,12.213,31.923,11.25,0,4757.128,4374.073,15.754,0.292,0.35,0.274,213.254
64,4.706,12.207,61.244,10,164.534,84.493,118.793,80.041,8.651,984.543,0,75.335,12.207,28.828,20.583,4753.868,23.14,0.27,0.294,0.271,195.068
65,6.095,12.271,60.267,10,303.055,210.061,244.361,92.994,7.235,1033.555,0,86.899,12.271,40.328,23.743,4782.122,28.987,0.27,0.289,0.272,190.946
66,6.88,11.583,59.295,10,290.277,188.874,223.174,101.404,7.383,1707.704,0,94.523,11.583,48.64,25.826,4516.765,40.691,0.27,0.285,0.273,199.032
67,7.214,11.519,57.928,10,186.815,82.884,117.184,103.931,7.534,2939.709,0,96.717,11.519,50.899,26.425,4492.409,36.357,0.27,0.285,0.272,195.528
68,9.185,11.808,57.176,10,294.061,180.606,214.906,113.455,6.804,4550.216,0,104.27,11.808,58.162,28.489,4606.674,32.614,0.27,0.284,0.271,188.27
70,12.417,9.542,36.652,10,228.84,100.281,134.581,128.558,5.365,5369.955,0,116.141,9.542,72.299,31.732,3729.65,40.275,0.27,0.279,0.271,149.343
116,13.172,11.567,15.119,10,462.509,319.866,354.166,142.643,5.041,5367.171,0,129.471,11.567,83.604,35.374,4520.21,44.549,0.27,0.28,0.271,50.819
137,4.277,11.61,12.354,10,232.537,47.367,81.667,185.17,5.134,6548.101,0,180.893,11.61,134.983,49.424,4550.758,53.904,0.27,0.276,0.27,41.373
139,5.256,11.789,11.913,10,387.123,208.433,242.733,178.69,5.481,6548.101,0,173.434,11.789,127.346,47.386,4618.18,51.685,0.27,0.277,0.27,39.291
140,8.669,11.339,11.83,10,199.147,36.677,70.977,162.47,5.622,6975.289,0,153.8,11.339,108.161,42.021,4438.155,43.23,0.27,0.278,0.27,40.563
190,17.615,17.941,9.869,10,545.764,356.313,390.613,189.451,3.614,6061.596,0,171.836,17.941,119.595,46.949,7007.953,47.732,0.27,0.28,0.27,21.387
200,14.394,12.587,9.904,10,415.543,208.103,242.403,207.439,5.662,4718.88,0,193.046,12.587,146.158,52.744,4933.948,54.01,0.27,0.276,0.27,30.591
201,34.289,13.572,9.817,10,499.412,297.424,331.724,201.988,5.459,4113.1,0,167.699,13.572,119.827,45.819,5309.676,45.819,0.27,0.278,0.27,28.123
202,24.986,11.442,10.25,10,490.666,298.013,332.313,192.652,5.583,6513.948,0,167.666,11.442,121.924,45.81,4481.993,45.81,0.27,0.277,0.27,34.828
203,31.982,11.12,10.189,10,444.635,268.55,302.85,176.085,6.701,6387.747,0,144.103,11.12,98.684,39.372,4350.316,40.098,0.27,0.278,0.27,35.625
204,43.525,11.126,10.106,10,205.199,76.533,110.833,128.666,5.34,6035.098,0,85.141,11.126,39.715,23.262,4336.697,24.086,0.27,0.288,0.27,35.316
205,62.771,10.403,10.021,10,298.745,179.174,213.474,119.571,6.904,5938.215,0,56.8,10.403,12.096,15.519,4048.144,16.703,0.27,0.307,0.271,37.451
211,65.09,11.428,10.039,10,262.157,157.194,191.494,104.964,7.374,1402.092,0,39.873,11.428,0,10.894,4443.345,12.102,0.27,0.35,0.273,34.152
212,63.233,11.525,9.787,10,241.148,120.314,154.614,120.834,6.396,2420.601,0,57.601,11.525,11.776,15.738,4483.965,17.201,0.27,0.31,0.27,33.018
213,71.681,12.321,9.909,10,355.14,219.458,253.758,135.682,5.913,2420.601,0,64.001,12.321,17.38,17.486,4795.04,19.144,0.27,0.303,0.271,31.269
214,44.856,10.504,9.863,10,326.455,181.787,216.087,144.668,5.281,1707.704,0,99.813,10.504,55.008,27.271,4099.147,48.421,0.27,0.283,0.286,36.507
297,68.628,10.148,9.808,10,285.091,127.943,162.243,157.147,7.645,6082.615,0,88.52,10.148,44.072,24.185,3957.545,24.185,0.27,0.285,0.27,37.576
298,11.055,11.931,9.913,10,467.005,298.07,332.37,168.935,5.072,2939.709,0,157.881,11.931,111.649,43.136,4669.391,59.249,0.27,0.278,0.271,32.302
299,31.59,11.825,9.849,10,468.698,291.493,325.793,177.206,4.526,3266.884,0,145.616,11.825,99.49,39.785,4624.902,41.2,0.27,0.278,0.27,32.383
336,36.736,14.543,10.345,10,541.833,256.699,290.999,285.134,4.134,1218.622,0,248.398,14.543,199.555,67.867,5708.93,67.867,0.27,0.275,0.27,27.656
50,3.566,19.629,11.321,11,571.244,307.983,342.283,263.261,6.079,6295.405,0,259.695,19.629,205.766,70.954,7687.884,76.272,0.27,0.277,0.27,22.424
51,38.146,10.24,11.283,11,714.349,451.169,485.469,263.18,9.108,4749.312,0,225.034,10.24,180.494,61.484,4030.715,67.374,0.27,0.274,0.271,42.84
52,79.963,9.249,10.998,11,779.357,516.041,550.341,263.317,11.712,5768.745,0,183.354,9.249,139.804,50.096,3634.376,56.877,0.27,0.275,0.272,46.229
53,92.471,8.893,10.88,11,647.733,384.546,418.846,263.186,12.094,6589.099,0,170.715,8.893,127.522,46.643,3492.587,50.772,0.27,0.275,0.272,47.564
54,115.884,7.378,10.784,11,524.499,261.482,295.782,263.016,11.281,7231.357,0,147.132,7.378,105.455,40.2,2897.198,64.888,0.27,0.275,0.28,56.832
61,3.023,11.485,63.074,11,450.701,171.316,205.616,279.385,5.154,1895.327,0,276.362,11.485,230.577,75.508,4528.178,240.867,0.27,0.274,0.272,213.532
62,1.577,17.772,63.451,11,639.946,365.902,400.202,274.044,5.484,4750.295,0,272.467,17.772,220.395,74.444,6969.823,110.721,0.27,0.276,0.271,138.816
63,4.161,11.25,61.706,11,719.196,448.303,482.603,270.893,6.187,1279.135,0,266.731,11.25,221.181,72.877,4434.504,170.296,0.27,0.274,0.271,213.254
64,4.706,12.207,61.244,11,706.495,440.884,475.184,265.611,8.417,100.138,0,260.905,12.207,214.398,71.285,4804.569,140.362,0.27,0.274,0.272,195.068
65,6.095,12.271,60.267,11,748.044,482.736,517.036,265.308,9.958,425.307,0,259.213,12.271,212.642,70.822,4829.202,270.857,0.27,0.274,0.273,190.946
66,6.88,11.583,59.295,11,884.685,619.024,653.324,265.661,11.706,954.472,0,258.781,11.583,212.898,70.704,4561.644,142.187,0.27,0.274,0.271,199.032
67,7.214,11.519,57.928,11,770.077,504.42,538.72,265.657,11.284,2378.627,0,258.443,11.519,212.624,70.612,4536.595,230.56,0.27,0.274,0.272,195.528
68,9.185,11.808,57.176,11,536.594,271.222,305.522,265.372,8.896,4106.573,0,256.187,11.808,210.079,69.995,4648.181,117.443,0.27,0.274,0.271,188.27
70,12.417,9.542,36.652,11,326.802,63.194,97.494,263.607,7.619,4790.892,0,251.19,9.542,207.348,68.63,3766.548,102.846,0.27,0.274,0.271,149.343
116,13.172,11.567,15.119,11,352.634,87.668,121.968,264.966,5.29,4789.611,0,251.794,11.567,205.927,68.795,4553.631,105.465,0.27,0.274,0.271,50.819
