"SegNum","WellNum","time_days","pump_factor","Qs","frac_depletion","depletion_m3d"
102,699,3543,0.5,0.0004703,0.215,0.0001011
102,699,18143,0.5,0.0643566,0.114,0.0073367
102,699,258,1,0,0.215,0
102,699,3543,1,0.0009406,0.215,0.0002022
102,699,18143,1,0.1287132,0.114,0.0146733
102,699,258,1.5,0,0.215,0
102,699,3543,1.5,0.001411,0.215,0.0003034
102,699,18143,1.5,0.1930698,0.114,0.02201
165,699,258,0.5,0,0.051,0
165,699,3543,0.5,5.9e-06,0.051,3e-07
165,699,18143,0.5,0.0237699,0.027,0.0006418
165,699,258,1,0,0.051,0
165,699,3543,1,1.18e-05,0.051,6e-07
165,699,18143,1,0.0475398,0.027,0.0012836
165,699,258,1.5,0,0.051,0
165,699,3543,1.5,1.76e-05,0.051,9e-07
165,699,18143,1.5,0.0713097,0.027,0.0019254
328,699,258,0.5,0,0.021,0
328,699,3543,0.5,7.1e-05,0.021,1.5e-06
328,699,18143,0.5,0.041571,0.011,0.0004573
328,699,258,1,0,0.021,0
328,699,3543,1,0.000142,0.021,3e-06
328,699,18143,1,0.083142,0.011,0.0009146
328,699,258,1.5,0,0.021,0
328,699,3543,1.5,0.000213,0.021,4.5e-06
328,699,18143,1.5,0.124713,0.011,0.0013718
393,699,258,0.5,0,0.019,0
393,699,3543,0.5,2e-07,0.019,0
393,699,258,1,0,0.019,0
393,699,3543,1,3e-07,0.019,0
393,699,258,1.5,0,0.019,0
393,699,3543,1.5,5e-07,0.019,0
474,699,258,0.5,0,0.036,0
474,699,3543,0.5,9e-06,0.036,3e-07
474,699,18143,0.5,0.026097,0.019,0.0004958
474,699,258,1,0,0.036,0
474,699,3543,1,1.79e-05,0.036,6e-07
474,699,18143,1,0.052194,0.019,0.0009917
474,699,258,1.5,0,0.036,0
474,699,3543,1.5,2.69e-05,0.036,1e-06
474,699,18143,1.5,0.078291,0.019,0.0014875
95,699,18143,0.5,0.0214983,0.043,0.0009244
95,699,18143,1,0.0429966,0.043,0.0018489
95,699,18143,1.5,0.0644949,0.043,0.0027733
97,699,18143,0.5,0.0907693,0.024,0.0021785
97,699,18143,1,0.1815387,0.024,0.0043569
97,699,18143,1.5,0.272308,0.024,0.0065354
104,699,18143,0.5,0.0313771,0.046,0.0014433
104,699,18143,1,0.0627542,0.046,0.0028867
104,699,18143,1.5,0.0941312,0.046,0.00433
105,699,18143,0.5,0.0081337,0.018,0.0001464
105,699,18143,1,0.0162674,0.018,0.0002928
105,699,18143,1.5,0.0244011,0.018,0.0004392
222,699,18143,0.5,0.0025498,0.016,4.08e-05
222,699,18143,1,0.0050995,0.016,8.16e-05
222,699,18143,1.5,0.0076493,0.016,0.0001224
240,699,18143,0.5,0.0186903,0.075,0.0014018
240,699,18143,1,0.0373805,0.075,0.0028035
240,699,18143,1.5,0.0560708,0.075,0.0042053
244,699,18143,0.5,0.0246017,0.055,0.0013531
244,699,18143,1,0.0492035,0.055,0.0027062
244,699,18143,1.5,0.0738052,0.055,0.0040593
247,699,18143,0.5,0.0236113,0.014,0.0003306
247,699,18143,1,0.0472225,0.014,0.0006611
247,699,18143,1.5,0.0708338,0.014,0.0009917
322,699,18143,0.5,0.0150385,0.046,0.0006918
322,699,18143,1,0.030077,0.046,0.0013835
322,699,18143,1.5,0.0451154,0.046,0.0020753
323,699,18143,0.5,0.029056,0.016,0.0004649
323,699,18143,1,0.0581119,0.016,0.0009298
323,699,18143,1.5,0.0871679,0.016,0.0013947
390,699,18143,0.5,0.0014209,0.019,2.7e-05
390,699,18143,1,0.0028418,0.019,5.4e-05
390,699,18143,1.5,0.0042627,0.019,8.1e-05
391,699,18143,0.5,0.0051175,0.031,0.0001586
391,699,18143,1,0.0102349,0.031,0.0003173
391,699,18143,1.5,0.0153524,0.031,0.0004759
392,699,18143,0.5,0.0092685,0.053,0.0004912
392,699,18143,1,0.018537,0.053,0.0009825
392,699,18143,1.5,0.0278055,0.053,0.0014737
394,699,18143,0.5,0.0077332,0.011,8.51e-05
394,699,18143,1,0.0154664,0.011,0.0001701
394,699,18143,1.5,0.0231996,0.011,0.0002552
475,699,18143,0.5,0.0132131,0.012,0.0001586
475,699,18143,1,0.0264261,0.012,0.0003171
475,699,18143,1.5,0.0396392,0.012,0.0004757
96,700,258,0.5,0,0.124,0
96,700,3543,0.5,0.0001203,0.121,1.46e-05
96,700,18143,0.5,0.046894,0.078,0.0036577
96,700,258,1,0,0.124,0
96,700,3543,1,0.0002405,0.121,2.91e-05
96,700,18143,1,0.0937879,0.078,0.0073155
96,700,258,1.5,0,0.124,0
96,700,3543,1.5,0.0003608,0.121,4.37e-05
96,700,18143,1.5,0.1406819,0.078,0.0109732
98,700,258,0.5,0,0.054,0
98,700,3543,0.5,0.0006264,0.052,3.26e-05
98,700,18143,0.5,0.0688527,0.034,0.002341
98,700,258,1,0,0.054,0
98,700,3543,1,0.0012527,0.052,6.51e-05
98,700,18143,1,0.1377053,0.034,0.004682
98,700,258,1.5,0,0.054,0
98,700,3543,1.5,0.0018791,0.052,9.77e-05
98,700,18143,1.5,0.206558,0.034,0.007023
99,700,258,0.5,0,0.221,0
99,700,3543,0.5,0.000389,0.216,8.4e-05
99,700,18143,0.5,0.0615555,0.139,0.0085562
99,700,258,1,0,0.221,0
99,700,3543,1,0.0007781,0.216,0.0001681
99,700,18143,1,0.123111,0.139,0.0171124
99,700,258,1.5,0,0.221,0
99,700,3543,1.5,0.0011671,0.216,0.0002521
99,700,18143,1.5,0.1846665,0.139,0.0256686
100,700,258,0.5,0,0.137,0
100,700,3543,0.5,0.0013473,0.134,0.0001805
100,700,18143,0.5,0.0826456,0.086,0.0071075
100,700,258,1,0,0.137,0
100,700,3543,1,0.0026947,0.134,0.0003611
100,700,18143,1,0.1652913,0.086,0.014215
100,700,258,1.5,0,0.137,0
100,700,3543,1.5,0.004042,0.134,0.0005416
100,700,18143,1.5,0.2479369,0.086,0.0213226
101,700,258,0.5,0,0.106,0
101,700,3543,0.5,0.00216,0.103,0.0002225
101,700,18143,0.5,0.0926463,0.067,0.0062073
101,700,258,1,0,0.106,0
101,700,3543,1,0.00432,0.103,0.000445
101,700,18143,1,0.1852926,0.067,0.0124146
101,700,258,1.5,0,0.106,0
101,700,3543,1.5,0.00648,0.103,0.0006674
101,700,18143,1.5,0.277939,0.067,0.0186219
102,700,258,0.5,0,0.252,0
102,700,3543,0.5,3.86e-05,0.246,9.5e-06
102,700,18143,0.5,0.036205,0.159,0.0057566
102,700,258,1,0,0.252,0
102,700,3543,1,7.72e-05,0.246,1.9e-05
102,700,18143,1,0.07241,0.159,0.0115132
102,700,258,1.5,0,0.252,0
102,700,3543,1.5,0.0001158,0.246,2.85e-05
102,700,18143,1.5,0.108615,0.159,0.0172698
165,700,258,0.5,0,0.054,0
165,700,3543,0.5,0,0.053,0
165,700,18143,0.5,0.0003479,0.034,1.18e-05
165,700,258,1,0,0.054,0
165,700,3543,1,0,0.053,0
165,700,18143,1,0.0006959,0.034,2.37e-05
165,700,258,1.5,0,0.054,0
165,700,3543,1.5,0,0.053,0
165,700,18143,1.5,0.0010438,0.034,3.55e-05
328,700,258,0.5,0,0.022,0
328,700,3543,0.5,0,0.021,0
328,700,18143,0.5,0.0010346,0.014,1.45e-05
328,700,258,1,0,0.022,0
328,700,3543,1,0,0.021,0
328,700,18143,1,0.0020692,0.014,2.9e-05
328,700,258,1.5,0,0.022,0
328,700,3543,1.5,0,0.021,0
328,700,18143,1.5,0.0031038,0.014,4.35e-05
393,700,258,0.5,0,0.01,0
393,700,258,1,0,0.01,0
393,700,258,1.5,0,0.01,0
474,700,258,0.5,0,0.021,0
474,700,3543,0.5,2.11e-05,0.02,4e-07
474,700,18143,0.5,0.031604,0.013,0.0004109
474,700,258,1,0,0.021,0
474,700,3543,1,4.22e-05,0.02,8e-07
474,700,18143,1,0.063208,0.013,0.0008217
474,700,258,1.5,0,0.021,0
474,700,3543,1.5,6.33e-05,0.02,1.3e-06
474,700,18143,1.5,0.094812,0.013,0.0012326
97,700,3543,0.5,0.0006287,0.034,2.14e-05
97,700,18143,0.5,0.0689123,0.022,0.0015161
97,700,3543,1,0.0012573,0.034,4.27e-05
97,700,18143,1,0.1378247,0.022,0.0030321
97,700,3543,1.5,0.001886,0.034,6.41e-05
97,700,18143,1.5,0.206737,0.022,0.0045482
95,700,18143,0.5,0.0005394,0.038,2.05e-05
95,700,18143,1,0.0010787,0.038,4.1e-05
95,700,18143,1.5,0.0016181,0.038,6.15e-05
104,700,18143,0.5,0.0024611,0.056,0.0001378
104,700,18143,1,0.0049221,0.056,0.0002756
104,700,18143,1.5,0.0073832,0.056,0.0004135
105,700,18143,0.5,1.94e-05,0.021,4e-07
105,700,18143,1,3.88e-05,0.021,8e-07
105,700,18143,1.5,5.82e-05,0.021,1.2e-06
106,700,18143,0.5,2e-07,0.033,0
106,700,18143,1,4e-07,0.033,0
106,700,18143,1.5,7e-07,0.033,0
222,700,18143,0.5,1e-07,0.018,0
222,700,18143,1,2e-07,0.018,0
222,700,18143,1.5,2e-07,0.018,0
244,700,18143,0.5,0.0004891,0.037,1.81e-05
244,700,18143,1,0.0009781,0.037,3.62e-05
244,700,18143,1.5,0.0014672,0.037,5.43e-05
321,700,18143,0.5,0,0.031,0
321,700,18143,1,0,0.031,0
321,700,18143,1.5,0,0.031,0
322,700,18143,0.5,0.0003404,0.048,1.63e-05
322,700,18143,1,0.0006808,0.048,3.27e-05
322,700,18143,1.5,0.0010212,0.048,4.9e-05
323,700,18143,0.5,0.0047481,0.018,8.55e-05
323,700,18143,1,0.0094962,0.018,0.0001709
323,700,18143,1.5,0.0142442,0.018,0.0002564
391,700,18143,0.5,0.0161031,0.022,0.0003543
391,700,18143,1,0.0322062,0.022,0.0007085
391,700,18143,1.5,0.0483094,0.022,0.0010628
392,700,18143,0.5,0.0284182,0.035,0.0009946
392,700,18143,1,0.0568364,0.035,0.0019893
392,700,18143,1.5,0.0852546,0.035,0.0029839
98,701,258,0.5,0,0.038,0
98,701,3543,0.5,0.0053147,0.036,0.0001913
98,701,18143,0.5,0.1157126,0.024,0.0027771
98,701,258,1,0,0.038,0
98,701,3543,1,0.0106294,0.036,0.0003827
98,701,18143,1,0.2314252,0.024,0.0055542
98,701,258,1.5,0,0.038,0
98,701,3543,1.5,0.0159441,0.036,0.000574
98,701,18143,1.5,0.3471377,0.024,0.0083313
99,701,258,0.5,0,0.191,0
99,701,3543,0.5,0.0332111,0.183,0.0060776
99,701,18143,0.5,0.1866973,0.119,0.022217
99,701,258,1,0,0.191,0
99,701,3543,1,0.0664222,0.183,0.0121553
99,701,18143,1,0.3733947,0.119,0.044434
99,701,258,1.5,0,0.191,0
99,701,3543,1.5,0.0996333,0.183,0.0182329
99,701,18143,1.5,0.560092,0.119,0.0666509
100,701,258,0.5,3e-07,0.174,0
100,701,3543,0.5,0.0889572,0.167,0.0148558
100,701,18143,0.5,0.2474389,0.109,0.0269708
100,701,258,1,6e-07,0.174,1e-07
100,701,3543,1,0.1779143,0.167,0.0297117
100,701,18143,1,0.4948778,0.109,0.0539417
100,701,258,1.5,8e-07,0.174,1e-07
100,701,3543,1.5,0.2668715,0.167,0.0445675
100,701,18143,1.5,0.7423167,0.109,0.0809125
101,701,258,0.5,1e-07,0.157,0
101,701,3543,0.5,0.0779053,0.15,0.0116858
101,701,18143,0.5,0.2378629,0.098,0.0233106
101,701,258,1,1e-07,0.157,0
101,701,3543,1,0.1558106,0.15,0.0233716
101,701,18143,1,0.4757257,0.098,0.0466211
101,701,258,1.5,2e-07,0.157,0
101,701,3543,1.5,0.2337158,0.15,0.0350574
101,701,18143,1.5,0.7135886,0.098,0.0699317
102,701,258,0.5,0,0.347,0
102,701,3543,0.5,0.0407786,0.334,0.0136201
102,701,18143,0.5,0.1976016,0.217,0.0428796
102,701,258,1,0,0.347,0
102,701,3543,1,0.0815573,0.334,0.0272401
102,701,18143,1,0.3952032,0.217,0.0857591
102,701,258,1.5,0,0.347,0
102,701,3543,1.5,0.1223359,0.334,0.0408602
102,701,18143,1.5,0.5928049,0.217,0.1286387
165,701,258,0.5,0,0.06,0
165,701,3543,0.5,0.0007526,0.057,4.29e-05
165,701,18143,0.5,0.071912,0.037,0.0026607
165,701,258,1,0,0.06,0
165,701,3543,1,0.0015052,0.057,8.58e-05
165,701,18143,1,0.1438239,0.037,0.0053215
165,701,258,1.5,0,0.06,0
165,701,3543,1.5,0.0022578,0.057,0.0001287
165,701,18143,1.5,0.2157359,0.037,0.0079822
328,701,258,0.5,0,0.022,0
328,701,3543,0.5,0.0009725,0.021,2.04e-05
328,701,18143,0.5,0.0764348,0.014,0.0010701
328,701,258,1,0,0.022,0
328,701,3543,1,0.0019449,0.021,4.08e-05
328,701,18143,1,0.1528695,0.014,0.0021402
328,701,258,1.5,0,0.022,0
328,701,3543,1.5,0.0029174,0.021,6.13e-05
328,701,18143,1.5,0.2293043,0.014,0.0032103
474,701,258,0.5,0,0.012,0
474,701,3543,0.5,0,0.011,0
474,701,258,1,0,0.012,0
474,701,3543,1,0,0.011,0
474,701,258,1.5,0,0.012,0
474,701,3543,1.5,0,0.011,0
104,701,3543,0.5,0.002806,0.022,6.17e-05
104,701,18143,0.5,0.0987666,0.06,0.005926
104,701,3543,1,0.0056121,0.022,0.0001235
104,701,18143,1,0.1975332,0.06,0.011852
104,701,3543,1.5,0.0084181,0.022,0.0001852
104,701,18143,1.5,0.2962997,0.06,0.017778
164,701,3543,0.5,0.0010527,0.017,1.79e-05
164,701,18143,0.5,0.0778958,0.011,0.0008569
164,701,3543,1,0.0021053,0.017,3.58e-05
164,701,18143,1,0.1557916,0.011,0.0017137
164,701,3543,1.5,0.003158,0.017,5.37e-05
164,701,18143,1.5,0.2336874,0.011,0.0025706
15,701,18143,0.5,0.0103474,0.026,0.000269
15,701,18143,1,0.0206948,0.026,0.0005381
15,701,18143,1.5,0.0310423,0.026,0.0008071
95,701,18143,0.5,0.0054513,0.019,0.0001036
95,701,18143,1,0.0109026,0.019,0.0002071
95,701,18143,1.5,0.0163539,0.019,0.0003107
96,701,18143,0.5,0.0557871,0.05,0.0027894
96,701,18143,1,0.1115741,0.05,0.0055787
96,701,18143,1.5,0.1673612,0.05,0.0083681
97,701,18143,0.5,0.0955761,0.015,0.0014336
97,701,18143,1,0.1911523,0.015,0.0028673
97,701,18143,1.5,0.2867284,0.015,0.0043009
105,701,18143,0.5,0.0282425,0.021,0.0005931
105,701,18143,1,0.056485,0.021,0.0011862
105,701,18143,1.5,0.0847275,0.021,0.0017793
106,701,18143,0.5,0.0274818,0.034,0.0009344
106,701,18143,1,0.0549636,0.034,0.0018688
106,701,18143,1.5,0.0824454,0.034,0.0028031
222,701,18143,0.5,0.0285229,0.018,0.0005134
222,701,18143,1,0.0570457,0.018,0.0010268
222,701,18143,1.5,0.0855686,0.018,0.0015402
244,701,18143,0.5,0.002311,0.015,3.47e-05
244,701,18143,1,0.0046219,0.015,6.93e-05
244,701,18143,1.5,0.0069329,0.015,0.000104
321,701,18143,0.5,0.0001189,0.023,2.7e-06
321,701,18143,1,0.0002378,0.023,5.5e-06
321,701,18143,1.5,0.0003567,0.023,8.2e-06
322,701,18143,0.5,0.0181178,0.042,0.0007609
322,701,18143,1,0.0362356,0.042,0.0015219
322,701,18143,1.5,0.0543535,0.042,0.0022828
323,701,18143,0.5,0.0548204,0.017,0.0009319
323,701,18143,1,0.1096408,0.017,0.0018639
323,701,18143,1.5,0.1644612,0.017,0.0027958
391,701,18143,0.5,0.0003479,0.012,4.2e-06
391,701,18143,1,0.0006958,0.012,8.3e-06
391,701,18143,1.5,0.0010437,0.012,1.25e-05
392,701,18143,0.5,0.0009971,0.02,1.99e-05
392,701,18143,1,0.0019943,0.02,3.99e-05
392,701,18143,1.5,0.0029914,0.02,5.98e-05
98,702,258,0.5,0,0.022,0
98,702,3543,0.5,3.6e-06,0.015,1e-07
98,702,18143,0.5,0.0213949,0.012,0.0002567
98,702,258,1,0,0.022,0
98,702,3543,1,7.3e-06,0.015,1e-07
98,702,18143,1,0.0427899,0.012,0.0005135
98,702,258,1.5,0,0.022,0
98,702,3543,1.5,1.09e-05,0.015,2e-07
98,702,18143,1.5,0.0641848,0.012,0.0007702
99,702,258,0.5,0,0.122,0
99,702,3543,0.5,0.0007829,0.084,6.58e-05
99,702,18143,0.5,0.0725901,0.07,0.0050813
99,702,258,1,0,0.122,0
99,702,3543,1,0.0015659,0.084,0.0001315
99,702,18143,1,0.1451802,0.07,0.0101626
99,702,258,1.5,0,0.122,0
99,702,3543,1.5,0.0023488,0.084,0.0001973
99,702,18143,1.5,0.2177703,0.07,0.0152439
100,702,258,0.5,0,0.168,0
100,702,3543,0.5,0.0122489,0.116,0.0014209
100,702,18143,0.5,0.1431394,0.097,0.0138845
100,702,258,1,0,0.168,0
100,702,3543,1,0.0244979,0.116,0.0028418
100,702,18143,1,0.2862789,0.097,0.0277691
100,702,258,1.5,0,0.168,0
100,702,3543,1.5,0.0367468,0.116,0.0042626
100,702,18143,1.5,0.4294183,0.097,0.0416536
102,702,258,0.5,0,0.605,0
102,702,3543,0.5,0.0076037,0.417,0.0031707
102,702,18143,0.5,0.1266554,0.348,0.0440761
102,702,258,1,0,0.605,0
102,702,3543,1,0.0152074,0.417,0.0063415
102,702,18143,1,0.2533107,0.348,0.0881521
102,702,258,1.5,0,0.605,0
102,702,3543,1.5,0.0228111,0.417,0.0095122
102,702,18143,1.5,0.3799661,0.348,0.1322282
165,702,258,0.5,0,0.063,0
165,702,3543,0.5,6e-07,0.043,0
165,702,18143,0.5,0.0143348,0.036,0.0005161
165,702,258,1,0,0.063,0
165,702,3543,1,1.2e-06,0.043,1e-07
165,702,18143,1,0.0286697,0.036,0.0010321
165,702,258,1.5,0,0.063,0
165,702,3543,1.5,1.8e-06,0.043,1e-07
165,702,18143,1.5,0.0430045,0.036,0.0015482
328,702,258,0.5,0,0.021,0
328,702,3543,0.5,0.0135792,0.014,0.0001901
328,702,18143,0.5,0.1470275,0.012,0.0017643
328,702,258,1,0,0.021,0
328,702,3543,1,0.0271584,0.014,0.0003802
328,702,18143,1,0.2940551,0.012,0.0035287
328,702,258,1.5,0,0.021,0
328,702,3543,1.5,0.0407375,0.014,0.0005703
328,702,18143,1.5,0.4410826,0.012,0.005293
101,702,3543,0.5,0.0070609,0.161,0.0011368
101,702,18143,0.5,0.124298,0.134,0.0166559
101,702,3543,1,0.0141217,0.161,0.0022736
101,702,18143,1,0.2485959,0.134,0.0333119
101,702,3543,1.5,0.0211826,0.161,0.0034104
101,702,18143,1.5,0.3728939,0.134,0.0499678
104,702,3543,0.5,2.6e-06,0.073,2e-07
104,702,18143,0.5,0.0199265,0.061,0.0012155
104,702,3543,1,5.3e-06,0.073,4e-07
104,702,18143,1,0.0398529,0.061,0.002431
104,702,3543,1.5,7.9e-06,0.073,6e-07
104,702,18143,1.5,0.0597794,0.061,0.0036465
105,702,3543,0.5,0,0.024,0
105,702,18143,0.5,0.0019524,0.02,3.9e-05
105,702,3543,1,0,0.024,0
105,702,18143,1,0.0039048,0.02,7.81e-05
105,702,3543,1.5,0,0.024,0
105,702,18143,1.5,0.0058572,0.02,0.0001171
164,702,3543,0.5,9.8e-06,0.015,1e-07
164,702,18143,0.5,0.0266315,0.012,0.0003196
164,702,3543,1,1.96e-05,0.015,3e-07
164,702,18143,1,0.0532629,0.012,0.0006392
164,702,3543,1.5,2.94e-05,0.015,4e-07
164,702,18143,1.5,0.0798944,0.012,0.0009587
222,702,3543,0.5,0,0.02,0
222,702,18143,0.5,0.0050664,0.017,8.61e-05
222,702,3543,1,0,0.02,0
222,702,18143,1,0.0101329,0.017,0.0001723
222,702,3543,1.5,0,0.02,0
222,702,18143,1.5,0.0151993,0.017,0.0002584
323,702,3543,0.5,0.0100404,0.018,0.0001807
323,702,18143,0.5,0.1359778,0.015,0.0020397
323,702,3543,1,0.0200808,0.018,0.0003615
323,702,18143,1,0.2719555,0.015,0.0040793
323,702,3543,1.5,0.0301212,0.018,0.0005422
323,702,18143,1.5,0.4079333,0.015,0.006119
15,702,18143,0.5,0.000658,0.022,1.45e-05
15,702,18143,1,0.001316,0.022,2.9e-05
15,702,18143,1.5,0.0019741,0.022,4.34e-05
16,702,18143,0.5,0.0014221,0.016,2.28e-05
16,702,18143,1,0.0028443,0.016,4.55e-05
16,702,18143,1.5,0.0042664,0.016,6.83e-05
95,702,18143,0.5,4.63e-05,0.02,9e-07
95,702,18143,1,9.25e-05,0.02,1.9e-06
95,702,18143,1.5,0.0001388,0.02,2.8e-06
96,702,18143,0.5,0.0115254,0.026,0.0002997
96,702,18143,1,0.0230508,0.026,0.0005993
96,702,18143,1.5,0.0345762,0.026,0.000899
106,702,18143,0.5,0.0027167,0.029,7.88e-05
106,702,18143,1,0.0054334,0.029,0.0001576
106,702,18143,1.5,0.0081501,0.029,0.0002364
321,702,18143,0.5,0.0117299,0.02,0.0002346
321,702,18143,1,0.0234597,0.02,0.0004692
321,702,18143,1.5,0.0351896,0.02,0.0007038
322,702,18143,0.5,0.085068,0.032,0.0027222
322,702,18143,1,0.1701359,0.032,0.0054443
322,702,18143,1.5,0.2552039,0.032,0.0081665
100,703,258,0.5,0,0.037,0
100,703,3543,0.5,0.0714179,0.034,0.0024282
100,703,18143,0.5,0.2318592,0.032,0.0074195
100,703,258,1,1e-07,0.037,0
100,703,3543,1,0.1428359,0.034,0.0048564
100,703,18143,1,0.4637184,0.032,0.014839
100,703,258,1.5,1e-07,0.037,0
100,703,3543,1.5,0.2142538,0.034,0.0072846
100,703,18143,1.5,0.6955776,0.032,0.0222585
101,703,258,0.5,0.000419,0.081,3.39e-05
101,703,3543,0.5,0.1866986,0.073,0.013629
101,703,18143,0.5,0.3129768,0.07,0.0219084
101,703,258,1,0.000838,0.081,6.79e-05
101,703,3543,1,0.3733973,0.073,0.027258
101,703,18143,1,0.6259536,0.07,0.0438168
101,703,258,1.5,0.001257,0.081,0.0001018
101,703,3543,1.5,0.5600959,0.073,0.040887
101,703,18143,1.5,0.9389304,0.07,0.0657251
102,703,258,0.5,0.0544972,0.857,0.0467041
102,703,3543,0.5,0.2903508,0.775,0.2250219
102,703,18143,0.5,0.3575642,0.74,0.2645975
102,703,258,1,0.1089944,0.857,0.0934082
102,703,3543,1,0.5807016,0.775,0.4500437
102,703,18143,1,0.7151283,0.74,0.529195
102,703,258,1.5,0.1634916,0.857,0.1401123
102,703,3543,1.5,0.8710523,0.775,0.6750656
102,703,18143,1.5,1.0726925,0.74,0.7937925
165,703,258,0.5,0,0.025,0
165,703,3543,0.5,0.0496204,0.022,0.0010916
165,703,18143,0.5,0.2087964,0.021,0.0043847
165,703,258,1,0,0.025,0
165,703,3543,1,0.0992408,0.022,0.0021833
165,703,18143,1,0.4175927,0.021,0.0087694
165,703,258,1.5,0,0.025,0
165,703,3543,1.5,0.1488612,0.022,0.0032749
165,703,18143,1.5,0.6263891,0.021,0.0131542
99,703,3543,0.5,0.0140855,0.023,0.000324
99,703,18143,0.5,0.1484383,0.022,0.0032656
99,703,3543,1,0.0281709,0.023,0.0006479
99,703,18143,1,0.2968767,0.022,0.0065313
99,703,3543,1.5,0.0422564,0.023,0.0009719
99,703,18143,1.5,0.445315,0.022,0.0097969
104,703,3543,0.5,0.0853193,0.044,0.003754
104,703,18143,0.5,0.2443685,0.042,0.0102635
104,703,3543,1,0.1706385,0.044,0.0075081
104,703,18143,1,0.488737,0.042,0.020527
104,703,3543,1.5,0.2559578,0.044,0.0112621
104,703,18143,1.5,0.7331055,0.042,0.0307904
105,703,3543,0.5,0.0367516,0.015,0.0005513
105,703,18143,0.5,0.1919803,0.014,0.0026877
105,703,3543,1,0.0735032,0.015,0.0011025
105,703,18143,1,0.3839607,0.014,0.0053754
105,703,3543,1.5,0.1102548,0.015,0.0016538
105,703,18143,1.5,0.575941,0.014,0.0080632
222,703,3543,0.5,0.0063669,0.013,8.28e-05
222,703,18143,0.5,0.1210891,0.012,0.0014531
222,703,3543,1,0.0127338,0.013,0.0001655
222,703,18143,1,0.2421782,0.012,0.0029061
222,703,3543,1.5,0.0191006,0.013,0.0002483
222,703,18143,1.5,0.3632674,0.012,0.0043592
15,703,18143,0.5,0.0238684,0.011,0.0002626
15,703,18143,1,0.0477369,0.011,0.0005251
15,703,18143,1.5,0.0716053,0.011,0.0007877
106,703,18143,0.5,0.1353683,0.018,0.0024366
106,703,18143,1,0.2707365,0.018,0.0048733
106,703,18143,1.5,0.4061048,0.018,0.0073099
322,703,18143,0.5,0.0333511,0.016,0.0005336
322,703,18143,1,0.0667022,0.016,0.0010672
322,703,18143,1.5,0.1000533,0.016,0.0016009
100,704,258,0.5,0,0.017,0
100,704,3543,0.5,0.0694878,0.016,0.0011118
100,704,18143,0.5,0.2300096,0.016,0.0036802
100,704,258,1,0,0.017,0
100,704,3543,1,0.1389756,0.016,0.0022236
100,704,18143,1,0.4600193,0.016,0.0073603
100,704,258,1.5,1e-07,0.017,0
100,704,3543,1.5,0.2084635,0.016,0.0033354
100,704,18143,1.5,0.6900289,0.016,0.0110405
101,704,258,0.5,3.07e-05,0.031,1e-06
101,704,3543,0.5,0.1420673,0.029,0.00412
101,704,18143,0.5,0.2860382,0.029,0.0082951
101,704,258,1,6.13e-05,0.031,1.9e-06
101,704,3543,1,0.2841345,0.029,0.0082399
101,704,18143,1,0.5720764,0.029,0.0165902
101,704,258,1.5,9.2e-05,0.031,2.9e-06
101,704,3543,1.5,0.4262018,0.029,0.0123599
101,704,18143,1.5,0.8581146,0.029,0.0248853
102,704,258,0.5,0.1674609,0.814,0.1363131
102,704,3543,0.5,0.3634955,0.773,0.280982
102,704,18143,0.5,0.4104913,0.773,0.3173098
102,704,258,1,0.3349217,0.814,0.2726263
102,704,3543,1,0.726991,0.773,0.561964
102,704,18143,1,0.8209826,0.773,0.6346196
102,704,258,1.5,0.5023826,0.814,0.4089394
102,704,3543,1.5,1.0904865,0.773,0.842946
102,704,18143,1.5,1.231474,0.773,0.9519294
104,704,258,0.5,0.0015699,0.056,8.79e-05
104,704,3543,0.5,0.2131091,0.053,0.0112948
104,704,18143,0.5,0.3269177,0.053,0.0173266
104,704,258,1,0.0031397,0.056,0.0001758
104,704,3543,1,0.4262182,0.053,0.0225896
104,704,18143,1,0.6538353,0.053,0.0346533
104,704,258,1.5,0.0047096,0.056,0.0002637
104,704,3543,1.5,0.6393273,0.053,0.0338843
104,704,18143,1.5,0.980753,0.053,0.0519799
105,704,258,0.5,1.2e-06,0.025,0
105,704,3543,0.5,0.1029354,0.024,0.0024704
105,704,18143,0.5,0.2586047,0.024,0.0062065
105,704,258,1,2.5e-06,0.025,1e-07
105,704,3543,1,0.2058708,0.024,0.0049409
105,704,18143,1,0.5172094,0.024,0.012413
105,704,258,1.5,3.7e-06,0.025,1e-07
105,704,3543,1.5,0.3088062,0.024,0.0074113
105,704,18143,1.5,0.7758141,0.024,0.0186195
106,704,258,0.5,0,0.015,0
106,704,3543,0.5,0.038267,0.025,0.0009567
106,704,18143,0.5,0.1941404,0.025,0.0048535
106,704,258,1,0,0.015,0
106,704,3543,1,0.076534,0.025,0.0019133
106,704,18143,1,0.3882808,0.025,0.009707
106,704,258,1.5,0,0.015,0
106,704,3543,1.5,0.114801,0.025,0.00287
106,704,18143,1.5,0.5824213,0.025,0.0145605
165,704,258,0.5,0.0287064,0.02,0.0005741
165,704,3543,0.5,0.2718059,0.019,0.0051643
165,704,18143,0.5,0.34909,0.019,0.0066327
165,704,258,1,0.0574128,0.02,0.0011483
165,704,3543,1,0.5436118,0.019,0.0103286
165,704,18143,1,0.6981799,0.019,0.0132654
165,704,258,1.5,0.0861192,0.02,0.0017224
