stream_BC,pump,analytical,apportionment,method,Time,MSE.sum,KGE.sum
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1154,0.00985540557559982,-0.234183910319651
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1164.3,0.00980497403623806,-0.24905833723682
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1174.7,0.00959769247904296,-0.249361472070112
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1185,0.00953590409646201,-0.256267088409127
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1195,0.00946461088787258,-0.260807617381887
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1205,0.00945757915804647,-0.261597427202269
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1215,0.00934735788963984,-0.271022633896552
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1225.3,0.00907991935039337,-0.280042115727386
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1235.7,0.00903471390470966,-0.288811601699589
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1246,0.00898938287406529,-0.295826753184314
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1256,0.0121521298192825,-0.221207001641868
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1266,0.013093175090398,-0.34657008318653
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1276,0.0142484753682736,-0.380830102717507
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1286.3,0.0153730896540674,-0.369719152142933
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1296.7,0.0163627169807508,-0.340540116818324
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1307,0.017332604176802,-0.315141766611217
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1317.3,0.018129831455992,-0.275595806883885
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1327.7,0.0190309982984001,-0.253297412329285
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1338,0.0198419968299956,-0.230182158141453
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1348,0.020589121682573,-0.213653067575594
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1358,0.0213828582709821,-0.19469355047241
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1368,0.0220855467993715,-0.180516087724974
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1378.3,0.0228046625411374,-0.166829990981203
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1388.7,0.023499914342855,-0.1591150314548
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1399,0.0241506379588876,-0.150205749334422
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1409,0.0203465200918218,-0.37541229613909
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1419,0.0177356095640227,-0.343461459822926
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1429,0.0164743034687928,-0.339777808722295
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1439.3,0.0162079610245345,-0.338482722530619
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1449.7,0.0154535518904499,-0.343982137130053
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1460,0.0151037166912607,-0.355178602647993
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1470.3,0.014904312493102,-0.350835434930665
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1480.7,0.0147295412086529,-0.365192086681029
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1491,0.0146491235094245,-0.360656415148623
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1500.3,0.014545553020985,-0.372768496587679
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1509.7,0.0143745061439024,-0.373143572801651
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1519,0.0143932676787815,-0.380064363096158
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1529.3,0.0143137031807929,-0.388836140291037
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1539.7,0.0141353135340317,-0.378840721642538
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1550,0.0140646638028054,-0.382787861046712
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1560,0.0140375551417975,-0.378840554253354
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1570,0.0140391737199249,-0.376113290665326
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1580,0.0138543177029344,-0.383924982251429
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1590.3,0.013452163395929,-0.384431189439937
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1600.7,0.0134432768899784,-0.391235591460601
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1611,0.0133858762340974,-0.391192955110332
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1621,0.0165804960164377,-0.366547309380888
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1631,0.0175396213593247,-0.524041887137638
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1641,0.0186171768141049,-0.575620544700419
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1651.3,0.0196895056946327,-0.571984900994909
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1661.7,0.0206215110129193,-0.55133476626683
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1672,0.0215667827966901,-0.521739402395989
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1682.3,0.0223447601547795,-0.485357350572637
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1692.7,0.0232339821516767,-0.453798462507047
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1703,0.0239756165091418,-0.429977213840073
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1713,0.0246959341217972,-0.410762944254464
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1723,0.0253068860178911,-0.386891386033752
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1733,0.0264243689726459,-0.357385410356374
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1743.3,0.0269734718419968,-0.348255200713298
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1753.7,0.0276731734778933,-0.34101112197791
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1764,0.0282730262615218,-0.3270724080896
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1774,0.0244546089816858,-0.575469968119217
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1784,0.0219714416417117,-0.532203422982434
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1794,0.0206900535998875,-0.519526493673345
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1804.3,0.0205693156324012,-0.508186734129772
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1814.7,0.0197906635478139,-0.507967512559731
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1825,0.0194641698999908,-0.508826022990018
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1835.3,0.0193649023579008,-0.499627729787742
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1845.7,0.0191086609740627,-0.518319447483394
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1856,0.0190453758520375,-0.500235372551269
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1865.3,0.0191607435731192,-0.508757645150875
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1874.7,0.0188828081507358,-0.497594601012232
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1884,0.0189114019160645,-0.502874839997792
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1894.3,0.0189247785896272,-0.504170097713944
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1904.7,0.0186015211201725,-0.485797000009125
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1915,0.0184993321390264,-0.485134994751222
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1925,0.0186072166343478,-0.477631568647592
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1935,0.0185005291035439,-0.466682107220486
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1945,0.0184262002210789,-0.477735631217597
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1955.3,0.0178010339737888,-0.468589802260232
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1965.7,0.0178237666544043,-0.475064043744673
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1976,0.017759596102372,-0.469292825596973
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1986,0.0212363064474115,-0.504174165197627
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,1996,0.0219790479973237,-0.681808812036614
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2006,0.0229434173929795,-0.745172395202059
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2016.3,0.0239197034006391,-0.74616597397
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2026.7,0.0247912876715862,-0.727944472026585
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2037,0.0256177943404887,-0.697091632218076
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2047.3,0.0265108819229633,-0.665132450037417
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2057.7,0.0272351749301482,-0.628490570157227
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2068,0.0279835324983584,-0.598757144178149
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2078,0.0286843476748623,-0.57822117594538
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2088,0.029266841140365,-0.553101841879456
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2098,0.0304841142880212,-0.511092677077339
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2108.3,0.0309098020811178,-0.507682151100847
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2118.7,0.0315743569830594,-0.494509009303419
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2129,0.032448443159143,-0.487217179226181
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2139,0.0286519665511487,-0.756555093046664
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2149,0.026192669645157,-0.702557577817261
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2159,0.0248898202691129,-0.678651754270817
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2169.3,0.0252091005621697,-0.662887558015489
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2179.7,0.0242204266097601,-0.652461451034102
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2190,0.0241227434079264,-0.606314873541187
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2200.3,0.0238459870246969,-0.627898759865491
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2210.7,0.0234402184140197,-0.633481034840296
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2221,0.0235738500092582,-0.617973929786943
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2230.3,0.0235196022286846,-0.616146555097422
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2239.7,0.0232838881842161,-0.610444462066173
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2249,0.0235296374575457,-0.607055372985912
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2259.3,0.0233424290735592,-0.605449668985356
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2269.7,0.0231413788266531,-0.586835178913905
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2280,0.0229926181831002,-0.576239078376134
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2290,0.0230649141657122,-0.575089177688723
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2300,0.022757129523795,-0.559770329382296
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2310,0.0228091986660376,-0.560734030044452
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2320.3,0.0220595442827392,-0.546442698700603
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2330.7,0.0220294680383385,-0.547437723747812
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2341,0.0219919410765657,-0.541045588940845
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2351,0.0255616268057738,-0.625707420448776
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2361,0.0261023902098631,-0.81994556526717
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2371,0.0271114183536222,-0.903642109143272
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2381.3,0.0279558012520509,-0.913480554355755
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2391.7,0.0287690441922138,-0.887987171851691
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2402,0.0294938282765467,-0.860579462256358
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2412.3,0.0303052443756876,-0.826308790137377
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2422.7,0.0310100866602817,-0.788122967692621
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2433,0.0317750638661074,-0.758997430205277
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2443,0.0324156144099395,-0.733765267903939
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2453,0.0330720739094416,-0.699855018760257
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2463,0.0338418546537535,-0.675207565958603
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2473.3,0.0345195891112334,-0.656778846037066
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2483.7,0.03523908888119,-0.641383565387737
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2494,0.035874156414365,-0.624366861684761
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2504,0.0320838019753328,-0.919508961657968
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2514,0.0297499063872101,-0.857754310491138
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2524,0.0285042383449771,-0.82558382932561
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2534.3,0.0289105925046906,-0.801997674000673
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2544.7,0.028100762419641,-0.792253090542054
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2555,0.0278129188978373,-0.774129207521119
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2565.3,0.0278870468157403,-0.748394396507784
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2575.7,0.02753381436859,-0.756068058747477
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2586,0.0274755778254376,-0.734630763667041
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2595.3,0.0274824423278361,-0.724278574380634
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2604.7,0.0273718871967507,-0.720093604006562
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2614,0.0275160765308543,-0.711086776773583
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2624.3,0.0272911012431884,-0.692017329131934
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2634.7,0.027207811494997,-0.674898051191166
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2645,0.0270370828862572,-0.66144662587274
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2655,0.0269869330647071,-0.647255598905277
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2665,0.0268433161411469,-0.639148131731942
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2675,0.0267542731518,-0.634821916463097
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2685.3,0.0259752890090014,-0.614646056272955
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2695.7,0.0260266055898093,-0.619579347519592
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2706,0.0259218017813552,-0.607406519442115
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2716,0.0294879531053869,-0.741700468775465
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2726,0.0299440169452647,-0.956415983700321
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2736,0.0308320502182634,-1.04903541111572
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2746.3,0.0316235094251535,-1.06137054886607
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2756.7,0.0324269940308528,-1.03739258165456
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2767,0.0328294845745103,-0.904391248780402
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2777.3,0.0335708100896653,-0.891940068850932
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2787.7,0.0342295194431695,-0.862237713678764
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2798,0.0348528681136109,-0.838818718708503
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2808,0.035383823083827,-0.818328176327647
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2818,0.0361829907792452,-0.790567319114016
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2828,0.0371705607386701,-0.75624012543641
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2838.3,0.0376779068335704,-0.750889605205181
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2848.7,0.03861447561773,-0.754825442028582
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2859,0.0393613243169725,-0.742209798556462
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2869,0.0356011569180942,-1.05908616488437
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2879,0.0333390065498077,-0.992959809368903
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2889,0.032124339530823,-0.951783000479228
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2899.3,0.032775305411907,-0.921790661924794
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2909.7,0.0317689629769159,-0.902856221329597
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2920,0.0314415902622491,-0.878231566449883
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2930.3,0.0315059854856417,-0.848495911401622
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2940.7,0.0313408606566362,-0.849128349133754
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2951,0.031124443448783,-0.825955889124058
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2960.3,0.0312228383491943,-0.814720358724579
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2969.7,0.0309423935579014,-0.796242980658251
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2979,0.0311443496735438,-0.787188217425014
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2989.3,0.0309576382222864,-0.771545261514959
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,2999.7,0.0308822997202522,-0.753529399868385
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3010,0.0305811015667297,-0.740195006626141
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3020,0.0306556566900704,-0.713153369015399
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3030,0.0305489164908554,-0.700268652829031
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3040,0.0303930481514678,-0.690085075278389
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3050.3,0.0296275111657043,-0.674637864071125
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3060.7,0.0296429171367069,-0.670519263238585
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3071,0.029500013332829,-0.656454196738457
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3081,0.0332415648063809,-0.83643138777964
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3091,0.0336006559047299,-1.08297391468095
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3101,0.0342794364390491,-1.17942860031552
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3111.3,0.0349757412656558,-1.19904760185961
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3121.7,0.0357691330696297,-1.17913503493205
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3132,0.0363697088270685,-1.1492968023905
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3142.3,0.0370547662484542,-1.11251153065233
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3152.7,0.0377288579696094,-1.06668544233667
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3163,0.0383347533351877,-1.03905379689042
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3173,0.0386938922619176,-1.00248847854471
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3183,0.0395324078690344,-0.970430780034236
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3193,0.0404740092840293,-0.918411492590437
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3203.3,0.041024251384461,-0.912788155905069
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3213.7,0.0416441540831218,-0.893358749436518
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3224,0.0422359173613398,-0.874556531343749
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3234,0.0386412330633982,-1.2278745811408
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3244,0.0363274710512178,-1.15156540505669
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3254,0.0352814253137856,-1.11429982428046
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3264.3,0.0361131954871079,-1.08647098564145
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3274.7,0.0352395208187114,-1.05355041727626
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3285,0.0349801312241399,-1.03238824376966
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3295.3,0.0350858627790005,-0.993819815456248
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3305.7,0.0348984514384424,-0.980444209670883
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3316,0.0345934881659989,-0.926698477537592
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3325.3,0.0346297847546933,-0.93321621379482
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3334.7,0.0346669388709654,-0.911532722473159
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3344,0.0346424778524407,-0.898037895395933
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3354.3,0.0345344287291522,-0.867684451096097
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3364.7,0.0346170295348002,-0.850695388018002
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3375,0.0342580231707569,-0.824719921615195
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3385,0.0341983270038547,-0.80826178289032
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3395,0.0341098487685899,-0.788308405786623
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3405,0.0339526635063186,-0.772192075916191
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3415.3,0.0330354953964886,-0.750289533994838
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3425.7,0.0330790445248236,-0.745505194009682
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3436,0.0328216080892045,-0.731083491482416
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3446,0.0366327815530954,-0.961803597889484
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3456,0.0368838445618029,-1.22803717766184
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3466,0.0375307042924518,-1.33476635441818
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3476.3,0.0380948352736796,-1.35314346102901
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3486.7,0.0389984299641489,-1.336431812581
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3497,0.0393360463293711,-1.29448250994723
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3507.3,0.0400923038723338,-1.25320570573968
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3517.7,0.040658017425481,-1.20866541714666
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3528,0.0412329061582049,-1.18060868896665
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3538,0.0416461606717728,-1.13781851867001
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3548,0.0424277820099007,-1.10256853220638
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3558,0.0432463209392329,-1.05477513601476
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3568.3,0.0438206617127499,-1.0378638561085
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3578.7,0.0447018784509565,-1.01873512111614
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3589,0.0453985406391076,-0.998333469869907
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3599,0.0417382435544329,-1.38594187162905
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3609,0.039551173135248,-1.30312264310684
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3619,0.0384814153624934,-1.26175494635202
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3629.3,0.0393614546007817,-1.22216184208466
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3639.7,0.0383990181854737,-1.19480311813868
RIV,Intermittent,hunt,WholeDomain,Qf.WebSq,3650,0.038284934216989,-1.16464986998938
