"agency","site","datetime","ground_elev_ft","water_elev_ft","wtd_ft","lon","lat","well_depth_ft","well_use","catchment"
"CA-DWR","387059N1229679W001",2012-11-06 00:00:00,184,163.5,20.5,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387059N1229679W001",2012-11-06 00:00:00,184,164.2,19.8,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387059N1229679W001",2013-04-24 00:00:00,184,169.2,14.8,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387059N1229679W001",2013-04-24 00:00:00,184,169.63,14.37,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387059N1229679W001",2013-11-21 00:00:00,184,163.98,20.02,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387059N1229679W001",2013-11-21 00:00:00,184,163.5,20.5,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387059N1229679W001",2014-03-27 00:00:00,184,169.7,14.3,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387059N1229679W001",2014-03-27 00:00:00,184,170.38,13.62,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387059N1229679W001",2014-10-08 00:00:00,184,163.4,20.6,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387059N1229679W001",2014-10-08 00:00:00,184,163.16,20.84,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387059N1229679W001",2015-03-24 00:00:00,184,170.75,13.25,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387059N1229679W001",2015-03-24 00:00:00,184,170.3,13.7,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387059N1229679W001",2015-10-14 00:00:00,184,163.69,20.31,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387059N1229679W001",2016-04-06 00:00:00,184,171.38,12.62,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387059N1229679W001",2016-10-11 00:00:00,184,163.3,20.7,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387059N1229679W001",2017-03-31 00:00:00,187.9,176.56,11.34,-122.967921,38.705867,NA,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1976-04-05 00:00:00,182.85,171.55,11.3,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1976-09-14 00:00:00,182.85,170.05,12.8,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1977-03-29 00:00:00,182.85,171.65,11.2,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1977-09-29 00:00:00,182.85,168.85,14,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1987-04-21 00:00:00,182.85,171.95,10.9,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1987-10-20 00:00:00,182.85,167.85,15,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1988-04-13 00:00:00,182.85,169.85,13,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1989-11-30 00:00:00,182.85,171.55,11.3,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1990-04-11 00:00:00,182.85,170.65,12.2,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1990-11-15 00:00:00,182.85,171.25,11.6,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1991-04-29 00:00:00,182.85,170.95,11.9,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1991-10-29 00:00:00,182.85,170.85,12,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1992-04-29 00:00:00,182.85,NA,NA,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1992-12-16 00:00:00,182.85,NA,NA,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1993-05-26 00:00:00,182.85,NA,NA,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1993-11-15 00:00:00,182.85,NA,NA,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387068N1229630W001",1994-04-27 00:00:00,182.85,NA,NA,-122.963,38.7068,15,"Unknown","Adjacent"
"CA-DWR","387076N1229635W001",2012-05-04 00:00:00,183.35,165.65,17.7,-122.9635,38.7076,NA,"Unknown","Adjacent"
"CA-DWR","387076N1229635W001",2012-11-28 00:00:00,183.35,166.05,17.3,-122.9635,38.7076,NA,"Unknown","Adjacent"
"CA-DWR","387076N1229635W001",2013-04-18 00:00:00,183.35,165.65,17.7,-122.9635,38.7076,NA,"Unknown","Adjacent"
"CA-DWR","387076N1229635W001",2014-03-13 00:00:00,183.35,166.15,17.2,-122.9635,38.7076,NA,"Unknown","Adjacent"
"CA-DWR","387076N1229635W001",2014-10-16 00:00:00,183.35,165.75,17.6,-122.9635,38.7076,NA,"Unknown","Adjacent"
"CA-DWR","387076N1229635W001",2015-03-24 00:00:00,183.35,165.75,17.6,-122.9635,38.7076,NA,"Unknown","Adjacent"
"CA-DWR","387076N1229635W001",2015-10-22 00:00:00,183.35,165.55,17.8,-122.9635,38.7076,NA,"Unknown","Adjacent"
"CA-DWR","387076N1229635W001",2016-04-12 00:00:00,183.35,166.65,16.7,-122.9635,38.7076,NA,"Unknown","Adjacent"
"CA-DWR","387076N1229635W001",2016-10-19 00:00:00,183.35,165.35,18,-122.9635,38.7076,NA,"Unknown","Adjacent"
"CA-DWR","387076N1229635W001",2017-03-30 00:00:00,183.35,168.85,14.5,-122.9635,38.7076,NA,"Unknown","Adjacent"
"CA-DWR","389536N1237385W001",1981-01-08 00:00:00,62.9,42.4,20.5,-123.7385,38.9536,NA,"Unknown","Adjacent"
"CA-DWR","389536N1237385W001",1981-02-06 00:00:00,62.9,41.6,21.3,-123.7385,38.9536,NA,"Unknown","Adjacent"
"CA-DWR","389536N1237385W001",1981-03-10 00:00:00,62.9,42.4,20.5,-123.7385,38.9536,NA,"Unknown","Adjacent"
"CA-DWR","389536N1237385W001",1981-04-10 00:00:00,62.9,43.5,19.4,-123.7385,38.9536,NA,"Unknown","Adjacent"
"CA-DWR","389536N1237385W001",1981-05-08 00:00:00,62.9,48.9,14,-123.7385,38.9536,NA,"Unknown","Adjacent"
"CA-DWR","389536N1237385W001",1981-06-08 00:00:00,62.9,35.9,27,-123.7385,38.9536,NA,"Unknown","Adjacent"
"CA-DWR","389536N1237385W001",1981-07-18 00:00:00,62.9,37.9,25,-123.7385,38.9536,NA,"Unknown","Adjacent"
"CA-DWR","389536N1237385W001",1981-08-06 00:00:00,62.9,46.4,16.5,-123.7385,38.9536,NA,"Unknown","Adjacent"
"CA-DWR","389536N1237385W001",1981-09-09 00:00:00,62.9,37.9,25,-123.7385,38.9536,NA,"Unknown","Adjacent"
"CA-DWR","389536N1237385W001",1981-10-08 00:00:00,62.9,35.1,27.8,-123.7385,38.9536,NA,"Unknown","Adjacent"
"CA-DWR","389536N1237385W001",1981-11-11 00:00:00,62.9,32.8,30.1,-123.7385,38.9536,NA,"Unknown","Adjacent"
"CA-DWR","389536N1237385W001",1981-12-07 00:00:00,62.9,46.4,16.5,-123.7385,38.9536,NA,"Unknown","Adjacent"
"CA-DWR","389536N1237385W001",1982-01-05 00:00:00,62.9,54.2,8.7,-123.7385,38.9536,NA,"Unknown","Adjacent"
"CA-DWR","389536N1237385W001",1982-02-03 00:00:00,62.9,41.6,21.3,-123.7385,38.9536,NA,"Unknown","Adjacent"
"CA-DWR","389659N1236864W001",1981-01-08 00:00:00,142.93,131.43,11.5,-123.6864,38.9659,NA,"Unknown","Adjacent"
"CA-DWR","389659N1236864W001",1981-02-06 00:00:00,142.93,137.13,5.80000000000001,-123.6864,38.9659,NA,"Unknown","Adjacent"
"CA-DWR","389659N1236864W001",1981-03-10 00:00:00,142.93,138.13,4.80000000000001,-123.6864,38.9659,NA,"Unknown","Adjacent"
"CA-DWR","389659N1236864W001",1981-04-09 00:00:00,142.93,137.73,5.19999999999999,-123.6864,38.9659,NA,"Unknown","Adjacent"
"CA-DWR","389659N1236864W001",1981-05-07 00:00:00,142.93,136.23,6.69999999999999,-123.6864,38.9659,NA,"Unknown","Adjacent"
"CA-DWR","389659N1236864W001",1981-06-08 00:00:00,142.93,131.53,11.4,-123.6864,38.9659,NA,"Unknown","Adjacent"
"CA-DWR","389659N1236864W001",1981-07-15 00:00:00,142.93,132.73,10.2,-123.6864,38.9659,NA,"Unknown","Adjacent"
"CA-DWR","389659N1236864W001",1981-08-06 00:00:00,142.93,132.03,10.9,-123.6864,38.9659,NA,"Unknown","Adjacent"
"CA-DWR","389659N1236864W001",1981-09-09 00:00:00,142.93,130.83,12.1,-123.6864,38.9659,NA,"Unknown","Adjacent"
"CA-DWR","389659N1236864W001",1981-10-07 00:00:00,142.93,130.83,12.1,-123.6864,38.9659,NA,"Unknown","Adjacent"
"CA-DWR","389659N1236864W001",1981-11-11 00:00:00,142.93,NA,NA,-123.6864,38.9659,NA,"Unknown","Adjacent"
"CA-DWR","389659N1236864W001",1981-11-18 00:00:00,142.93,133.53,9.40000000000001,-123.6864,38.9659,NA,"Unknown","Adjacent"
"CA-DWR","389659N1236864W001",1981-12-07 00:00:00,142.93,137.63,5.30000000000001,-123.6864,38.9659,NA,"Unknown","Adjacent"
"CA-DWR","389659N1236864W001",1982-01-05 00:00:00,142.93,139.43,3.5,-123.6864,38.9659,NA,"Unknown","Adjacent"
"CA-DWR","389659N1236864W001",1982-02-04 00:00:00,142.93,138.43,4.5,-123.6864,38.9659,NA,"Unknown","Adjacent"
"CA-DWR","389661N1231206W001",2012-01-30 15:35:00,490.85,482.9,7.94999999999999,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2012-03-28 11:25:00,490.85,486.19,4.66000000000003,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2012-04-24 10:35:00,490.85,485.6,5.25,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2012-05-03 00:00:00,490.85,484.95,5.89999999999998,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2012-05-30 00:00:00,490.85,NA,NA,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2012-07-03 12:20:00,490.85,480.88,9.97000000000003,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2012-08-23 12:35:00,490.85,476.05,14.8,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2012-09-25 12:00:00,490.85,475.09,15.76,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2012-10-15 12:12:00,490.85,474.86,15.99,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2012-11-27 00:00:00,490.85,478.25,12.6,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2012-12-10 16:35:00,490.85,485.95,4.90000000000003,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2013-01-29 12:55:00,490.85,484.6,6.25,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2013-02-27 11:20:00,490.85,483.77,7.07999999999998,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2013-03-27 15:05:00,490.85,483.69,7.16000000000003,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2013-04-24 00:00:00,490.85,483.35,7.5,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2013-05-22 11:45:00,490.85,481.91,8.94,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2013-07-31 11:50:00,490.85,476.49,14.36,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2013-08-27 13:40:00,490.85,475.04,15.81,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2013-09-24 13:15:00,490.85,474.64,16.21,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2013-10-29 15:55:00,490.85,474.46,16.39,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2013-11-14 13:20:00,490.85,474.67,16.18,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2013-12-10 00:00:00,490.85,475.05,15.8,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2013-12-17 14:10:00,490.85,474.74,16.11,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2014-01-13 15:35:00,490.85,474.32,16.53,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2014-02-25 13:45:00,490.85,479.93,10.92,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2014-03-04 00:00:00,490.85,482.05,8.80000000000001,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2014-03-04 00:00:00,490.85,482.05,8.80000000000001,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2014-03-17 13:10:00,490.85,482.93,7.92000000000002,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2014-10-23 00:00:00,490.85,474.95,15.9,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2015-03-25 00:00:00,490.85,483.95,6.89999999999998,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2015-10-20 00:00:00,490.85,474.65,16.2,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2016-03-16 00:00:00,490.85,488.35,2.5,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2016-10-25 00:00:00,490.85,475.45,15.4,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389661N1231206W001",2017-03-29 00:00:00,490.85,487.15,3.69999999999999,-123.1206,38.9661,78,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2012-01-30 14:40:00,497.83,487.23,10.6,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2012-03-28 11:10:00,497.83,490.98,6.84999999999997,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2012-04-24 10:18:00,497.83,489.44,8.38999999999999,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2012-05-03 00:00:00,493.33,484.12,9.20999999999998,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2012-05-30 11:00:00,497.83,485.31,12.52,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2012-07-03 12:10:00,497.83,481.18,16.65,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2012-08-23 12:20:00,497.83,477.91,19.92,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2012-09-25 11:45:00,497.83,477.53,20.3,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2012-10-15 12:00:00,497.83,477.45,20.38,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2012-11-27 00:00:00,493.33,473.52,19.81,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2012-12-10 14:15:00,497.83,490.47,7.36000000000001,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2013-01-29 12:40:00,497.83,488.6,9.23000000000002,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2013-02-27 11:00:00,497.83,487.29,10.54,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2013-03-27 14:40:00,497.83,486.7,11.13,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2013-04-24 00:00:00,493.33,480.32,13.01,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2013-05-22 11:20:00,497.83,482.19,15.64,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2013-07-31 11:36:00,497.83,477.64,20.19,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2013-08-27 13:00:00,497.83,477.38,20.45,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2013-09-24 12:50:00,497.83,477.23,20.6,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2013-10-29 15:31:00,497.83,477.1,20.73,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2013-11-14 13:05:00,497.83,477.01,20.82,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2013-12-10 00:00:00,493.33,472.52,20.81,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2013-12-17 14:27:00,497.83,476.98,20.85,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2014-01-13 15:15:00,497.83,476.62,21.21,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2014-02-25 13:15:00,497.83,483.15,14.68,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2014-03-04 00:00:00,493.33,483.82,9.50999999999999,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2014-03-04 00:00:00,493.33,483.82,9.50999999999999,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2014-03-17 12:40:00,497.83,487.79,10.04,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2014-10-23 00:00:00,493.33,472.22,21.11,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2015-03-25 00:00:00,493.33,482.92,10.41,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2015-10-20 00:00:00,493.33,472.22,21.11,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2016-03-16 00:00:00,497.83,494.46,3.37,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2016-10-25 00:00:00,497.83,477.66,20.17,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W001",2017-03-29 00:00:00,497.83,490.66,7.17000000000002,-123.1033,38.9722,44,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2012-01-30 14:50:00,497.83,481.21,16.62,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2012-03-28 11:15:00,497.83,483.22,14.61,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2012-04-24 10:22:00,497.83,484.86,12.97,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2012-05-03 00:00:00,493.33,479.92,13.41,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2012-05-30 11:02:00,497.83,482.25,15.58,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2012-07-03 12:05:00,497.83,479.62,18.21,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2012-08-23 12:25:00,497.83,477.47,20.36,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2012-09-25 11:46:00,497.83,477.05,20.78,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2012-10-15 12:02:00,497.83,476.92,20.91,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2012-11-27 00:00:00,493.33,473.12,20.21,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2012-12-10 14:20:00,497.83,482.9,14.93,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2013-01-29 12:45:00,497.83,484.87,12.96,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2013-02-27 11:05:00,497.83,483.3,14.53,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2013-03-27 14:45:00,497.83,482.67,15.16,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2013-04-24 00:00:00,493.33,477.52,15.81,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2013-05-22 11:22:00,497.83,479.92,17.91,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2013-07-31 11:38:00,497.83,477.07,20.76,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2013-08-27 13:25:00,497.83,476.83,21,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2013-09-24 12:55:00,497.83,476.73,21.1,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2013-10-29 15:45:00,497.83,476.68,21.15,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2013-11-14 13:07:00,497.83,476.65,21.18,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2013-12-10 00:00:00,493.33,472.32,21.01,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2013-12-17 15:15:00,497.83,476.71,21.12,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2014-01-13 15:17:00,497.83,476.44,21.39,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2014-02-25 13:20:00,497.83,479.34,18.49,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2014-03-04 00:00:00,493.33,476.42,16.91,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2014-03-04 00:00:00,493.33,476.42,16.91,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2014-03-17 12:45:00,497.83,482.52,15.31,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2014-10-23 00:00:00,493.33,472.02,21.31,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2015-03-25 00:00:00,493.33,479.02,14.31,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2015-10-20 00:00:00,493.33,472.22,21.11,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2016-03-16 00:00:00,497.83,488.28,9.55000000000001,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2016-10-25 00:00:00,497.83,477.38,20.45,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389722N1231033W002",2017-03-29 00:00:00,497.83,487.58,10.25,-123.1033,38.9722,67,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2012-01-30 14:26:00,522.83,515.38,7.45000000000005,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2012-03-28 11:00:00,522.83,516.67,6.15999999999997,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2012-04-24 09:55:00,522.83,516.93,5.89999999999998,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2012-05-03 00:00:00,522.83,517.03,5.79999999999995,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2012-05-30 10:20:00,522.83,516.78,6.05000000000007,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2012-07-03 11:40:00,522.83,516.41,6.42000000000007,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2012-08-23 12:15:00,522.83,515.73,7.10000000000002,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2012-09-25 12:15:00,522.83,515.16,7.67000000000007,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2012-10-15 11:35:00,522.83,515.25,7.58000000000004,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2012-11-27 00:00:00,522.83,515.23,7.60000000000002,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2012-12-10 14:05:00,522.83,515.37,7.46000000000004,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2013-01-29 12:15:00,522.83,516.49,6.34000000000003,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2013-02-27 10:45:00,522.83,516.57,6.25999999999999,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2013-03-27 14:30:00,522.83,516.86,5.97000000000003,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2013-04-24 00:00:00,522.83,517.13,5.70000000000005,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2013-05-22 11:10:00,522.83,516.7,6.13,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2013-07-31 11:10:00,522.83,515.85,6.98000000000002,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2013-08-27 12:40:00,522.83,515.38,7.45000000000005,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2013-09-24 12:30:00,522.83,514.88,7.95000000000005,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2013-10-29 14:44:00,522.83,514.55,8.27999999999997,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2013-11-14 12:50:00,522.83,514.46,8.37,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2013-12-10 00:00:00,522.83,514.73,8.10000000000002,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2013-12-17 15:21:00,522.83,514.43,8.39999999999998,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2014-01-13 15:10:00,522.83,514.67,8.15999999999997,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2014-02-25 13:05:00,522.83,515.37,7.46000000000004,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2014-03-04 00:00:00,522.83,515.83,7,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2014-03-04 00:00:00,522.83,515.83,7,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2014-03-17 12:15:00,522.83,515.64,7.19000000000005,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2014-10-23 00:00:00,522.83,NA,NA,-123.0889,38.9812,109,"Observation","Adjacent"
"CA-DWR","389812N1230889W001",2015-03-25 00:00:00,522.83,516.03,6.79999999999995,-123.0889,38.9812,109,"Observation","Adjacent"
